,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.16933343892718372,0.05913953503403604,0.09614536341236442,0.11480157937560126,0.1906491290554206,0.19136339938952476,0.25664877795481683,0.20492269038055724,0.19462214244598955,0.11939842010958455,0.2404368679659124
Which picture best describes the relationship between Pepper and your country? ,0.16933343892718372,1.0,0.9009099540402709,0.5713573364163987,0.3400211729319477,0.2536966956981841,0.2883133070778514,0.39069321404674595,0.3582225641648016,0.30187203513028,0.9172249138891432,0.4696073611898534
Which picture best describes the relationship between Pepper and your national culture? ,0.05913953503403604,0.9009099540402709,1.0,0.6562525351621754,0.4372649044314673,0.32839123255107827,0.38277868464916837,0.4721154190357743,0.4182925407407114,0.33984174152227004,0.950432405345762,0.5500243095889501
Which picture best describes the relationship between Pepper and your own preferences? ,0.09614536341236442,0.5713573364163987,0.6562525351621754,1.0,0.5610400322732223,0.4631251310922625,0.5240119914077789,0.5709178121169273,0.5341249774531829,0.4961627957752877,0.826205865784459,0.6729614850526725
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.11480157937560126,0.3400211729319477,0.4372649044314673,0.5610400322732223,1.0,0.7791213427570216,0.6034474555916662,0.833101325461788,0.7184926034885772,0.8775162329519893,0.4969893596450237,0.8909917669628732
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.1906491290554206,0.2536966956981841,0.32839123255107827,0.4631251310922625,0.7791213427570216,1.0,0.7574412461268107,0.7124624774058764,0.6675398689994684,0.659536213101655,0.3880285458172679,0.8792749642153501
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.19136339938952476,0.2883133070778514,0.38277868464916837,0.5240119914077789,0.6034474555916662,0.7574412461268107,1.0,0.5113418486719986,0.5613160447142432,0.5224571282115265,0.44378556759764953,0.7925252673680228
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.25664877795481683,0.39069321404674595,0.4721154190357743,0.5709178121169273,0.833101325461788,0.7124624774058764,0.5113418486719986,1.0,0.6337872339770266,0.7852124301550785,0.5323149749959967,0.8579981270986283
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.20492269038055724,0.3582225641648016,0.4182925407407114,0.5341249774531829,0.7184926034885772,0.6675398689994684,0.5613160447142432,0.6337872339770266,1.0,0.7296841929578909,0.48642549049977074,0.840621671188881
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.19462214244598955,0.30187203513028,0.33984174152227004,0.4961627957752877,0.8775162329519893,0.659536213101655,0.5224571282115265,0.7852124301550785,0.7296841929578909,1.0,0.422037128090375,0.8530856068215497
mean_cultural_closeness,0.11939842010958455,0.9172249138891432,0.950432405345762,0.826205865784459,0.4969893596450237,0.3880285458172679,0.44378556759764953,0.5323149749959967,0.48642549049977074,0.422037128090375,1.0,0.6282775731908298
mean_competence,0.2404368679659124,0.4696073611898534,0.5500243095889501,0.6729614850526725,0.8909917669628732,0.8792749642153501,0.7925252673680228,0.8579981270986283,0.840621671188881,0.8530856068215497,0.6282775731908298,1.0
