,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8098916766355577,0.8263443667512961,0.6794163710341676,0.5732992518686544,0.6494634650119243,0.6330358578057302,0.34476512895204253,0.4994414003400205,0.9560390950769465,0.7400424154387711
Which picture best describes the relationship between Pepper and your national culture? ,0.8098916766355577,1.0,0.679626440923766,0.7515728299472244,0.4994853144544985,0.5908047473885418,0.6385325462410174,0.1804076025525094,0.5384372115889853,0.9074417595532895,0.6778584596747225
Which picture best describes the relationship between Pepper and your own preferences? ,0.8263443667512961,0.679626440923766,1.0,0.7280716587402427,0.6673359735450365,0.746717019314255,0.7519664097793635,0.4437075364087939,0.6380583980016613,0.898524595259446,0.8454848192629648
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.6794163710341676,0.7515728299472244,0.7280716587402427,1.0,0.6046153246570847,0.7533351052654844,0.7014996771422686,0.5370725317057531,0.8022143810316293,0.7804107951426058,0.8540581149861242
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.5732992518686544,0.4994853144544985,0.6673359735450365,0.6046153246570847,1.0,0.7838143758284326,0.7221361793626406,0.07395733821028218,0.5625686771261943,0.6252041339295719,0.777931017083649
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.6494634650119243,0.5908047473885418,0.746717019314255,0.7533351052654844,0.7838143758284326,1.0,0.7729208540710927,0.35854200231237165,0.7798989120566936,0.7146164517968671,0.916123570521427
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6330358578057302,0.6385325462410174,0.7519664097793635,0.7014996771422686,0.7221361793626406,0.7729208540710927,1.0,0.3552097164852786,0.7437022669957697,0.7281309260635564,0.8899860723606252
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.34476512895204253,0.1804076025525094,0.4437075364087939,0.5370725317057531,0.07395733821028218,0.35854200231237165,0.3552097164852786,1.0,0.6651836553993732,0.3447263122583523,0.5691557074685467
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4994414003400205,0.5384372115889853,0.6380583980016613,0.8022143810316293,0.5625686771261943,0.7798989120566936,0.7437022669957697,0.6651836553993732,1.0,0.6023055503206107,0.8951188746681991
mean_cultural_closeness,0.9560390950769465,0.9074417595532895,0.898524595259446,0.7804107951426058,0.6252041339295719,0.7146164517968671,0.7281309260635564,0.3447263122583523,0.6023055503206107,1.0,0.8142649629402834
mean_competence,0.7400424154387711,0.6778584596747225,0.8454848192629648,0.8540581149861242,0.777931017083649,0.916123570521427,0.8899860723606252,0.5691557074685467,0.8951188746681991,0.8142649629402834,1.0
