,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8907318615039527,0.5815331371492851,0.5360197039460223,0.34978957786115955,0.3228903810259272,0.4210611297838271,0.26603092339815965,0.36220549266871344,0.9320598597348251,0.5357390932277342
Which picture best describes the relationship between Pepper and your national culture? ,0.8907318615039527,1.0,0.4850569893852178,0.5335391314913599,0.34062916652896746,0.36667431016789814,0.40626775763210476,0.32350673478572056,0.34007973133500496,0.8907157512132315,0.5376381018654824
Which picture best describes the relationship between Pepper and your own preferences? ,0.5815331371492851,0.4850569893852178,1.0,0.6712509975399196,0.6115747728880194,0.41310983251664635,0.6622108586837391,0.3709305512152774,0.6637733968024606,0.8054210692236079,0.7322937095750159
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5360197039460223,0.5335391314913599,0.6712509975399196,1.0,0.7129945329477484,0.5104501851504422,0.7474666831560279,0.5904194272553439,0.7245232849913322,0.6692637556392428,0.8255213867305642
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.34978957786115955,0.34062916652896746,0.6115747728880194,0.7129945329477484,1.0,0.5094347613932946,0.6455524498875967,0.5527036314661157,0.7302967433402214,0.506199456727974,0.8255759182411738
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3228903810259272,0.36667431016789814,0.41310983251664635,0.5104501851504422,0.5094347613932946,1.0,0.5404445612896958,0.6169226494338717,0.6676518964964472,0.4230577330473967,0.7756609844334417
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.4210611297838271,0.40626775763210476,0.6622108586837391,0.7474666831560279,0.6455524498875967,0.5404445612896958,1.0,0.3670306253921074,0.8161642768768934,0.5772241312285312,0.8427211059298025
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.26603092339815965,0.32350673478572056,0.3709305512152774,0.5904194272553439,0.5527036314661157,0.6169226494338717,0.3670306253921074,1.0,0.6730250121437652,0.3689572626262369,0.7293278083411591
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.36220549266871344,0.34007973133500496,0.6637733968024606,0.7245232849913322,0.7302967433402214,0.6676518964964472,0.8161642768768934,0.6730250121437652,1.0,0.5323075012782231,0.9276649123426786
mean_cultural_closeness,0.9320598597348251,0.8907157512132315,0.8054210692236079,0.6692637556392428,0.506199456727974,0.4230577330473967,0.5772241312285312,0.3689572626262369,0.5323075012782231,1.0,0.6960171977611838
mean_competence,0.5357390932277342,0.5376381018654824,0.7322937095750159,0.8255213867305642,0.8255759182411738,0.7756609844334417,0.8427211059298025,0.7293278083411591,0.9276649123426786,0.6960171977611838,1.0
