,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,32.0,32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
unique,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,, 77d6bc3e-0cf1-4b5b-9601-d69825a000f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,1.0,,5.75,6.75,5.8125,3.125,3.59375,2.53125,3.46875,3.25,4.1875,2.40625,3.8125,2.53125,3.78125,0.728125,0.703125,0.628125,0.765625,0.63125,0.825,0.7531249999999999,0.7593750000000001,0.621875,0.721875,0.44999999999999996,0.7749999999999999,0.703125,0.303125,5.229166666666667,3.0290625,-1.1875,-1.28125,-0.9375,0.53125,-3.459375,1.196646148989899
std,0.0,,1.1071614388213236,0.508000508000762,1.0906494070196242,1.0998533626601497,1.073414058942533,1.2439369084716734,1.2177285835627767,1.1639753904947558,0.6927039119836262,0.7975516971817058,0.7803018439949604,1.2439369084716734,1.0390558679754394,0.1396640554584349,0.1447676113304443,0.18877256327433098,0.16186289498891818,0.22351661553306243,0.13440430100644943,0.1502350309219825,0.181142209327368,0.2948311435818924,0.13850439611050433,0.19176598642195936,0.16064386578049977,0.18919928902546632,0.21019863877279388,0.5769621345110078,0.2558144410032523,1.4241579289010096,1.6893284598210292,2.139301966349259,1.777718272973678,0.7006261600375997,0.0801682007151984
min,1.0,,4.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.3,0.3,0.1,0.4,0.1,0.5,0.3,0.3,0.0,0.3,0.1,0.4,0.2,0.0,4.0,2.55,-4.0,-4.0,-4.0,-2.0,-4.5,1.0145833333333332
25%,1.0,,5.0,7.0,5.0,2.0,3.0,2.0,2.75,3.0,4.0,2.0,3.0,1.0,3.0,0.7,0.6,0.5,0.7,0.5,0.775,0.7,0.7,0.475,0.6749999999999999,0.3,0.7,0.575,0.1,4.666666666666667,2.8475,-2.0,-3.0,-2.25,-0.25,-4.125,1.159185606060606
50%,1.0,,6.0,7.0,6.0,3.5,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,0.8,0.7,0.7,0.8,0.7,0.8,0.8,0.7,0.6499999999999999,0.7,0.5,0.8,0.8,0.3,5.333333333333333,3.065,-1.5,-2.0,-1.0,0.0,-3.3,1.2075441919191916
75%,1.0,,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,0.8,0.8,0.725,0.9,0.725,0.9,0.9,0.9,0.8250000000000001,0.8,0.6,0.9,0.8,0.4,5.666666666666667,3.19,0.0,0.0,0.0,1.0,-3.2,1.2498421717171717
max,1.0,,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0.9,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.9,0.8,1.0,1.0,0.8,6.333333333333333,3.53,2.0,3.0,3.0,4.0,-1.2,1.3455176767676766
