,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,9.0,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
unique,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,,4940d128-0d30-49b3-9ead-fb0b0bf171bf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,1.0,,7.0,7.0,6.555555555555555,3.5555555555555554,3.4444444444444446,2.7777777777777777,3.5555555555555554,3.3333333333333335,3.888888888888889,2.5555555555555554,3.7777777777777777,2.6666666666666665,4.111111111111111,0.6777777777777778,0.6222222222222222,0.5666666666666667,0.7444444444444444,0.5888888888888889,0.8222222222222222,0.7,0.6888888888888889,0.6333333333333333,0.6222222222222222,0.4,0.7222222222222222,0.6888888888888889,0.2222222222222222,5.703703703703704,3.0788888888888892,-0.8888888888888888,-1.0,-0.8888888888888888,0.7777777777777778,-3.2111111111111112,1.2440726711560046
std,0.0,,0.0,0.0,0.5270462766947298,0.8819171036881968,1.2360330811826103,1.092906420717,1.3333333333333333,1.4142135623730951,0.927960727138337,0.7264831572567788,0.6666666666666666,1.224744871391589,0.927960727138337,0.15634719199411434,0.17873008824606013,0.19364916731037085,0.19436506316151,0.2619372274250285,0.09718253158075503,0.19364916731037085,0.23687784005919824,0.282842712474619,0.14813657362192648,0.1414213562373095,0.14813657362192648,0.1615893285805443,0.2386303510546059,0.38888888888888884,0.22618822054013135,1.4529663145135578,1.4142135623730951,2.3687784005919825,1.922093765778466,0.9701088140570167,0.07235327355573115
min,1.0,,7.0,7.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,0.3,0.3,0.3,0.4,0.2,0.7,0.3,0.3,0.2,0.3,0.1,0.4,0.5,0.0,5.0,2.7800000000000002,-2.0,-3.0,-4.0,-1.0,-4.4,1.1434974747474747
25%,1.0,,7.0,7.0,6.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,0.7,0.6,0.4,0.6,0.4,0.8,0.7,0.6,0.5,0.6,0.4,0.7,0.5,0.1,5.666666666666667,2.96,-2.0,-2.0,-3.0,0.0,-3.7,1.2012626262626265
50%,1.0,,7.0,7.0,7.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,0.7,0.7,0.6,0.8,0.6,0.8,0.7,0.7,0.6,0.7,0.4,0.8,0.8,0.1,5.666666666666667,3.07,-2.0,-1.0,-1.0,0.0,-3.3,1.2482323232323234
75%,1.0,,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,0.8,0.7,0.7,0.9,0.8,0.9,0.8,0.8,0.9,0.7,0.5,0.8,0.8,0.3,6.0,3.18,0.0,0.0,0.0,1.0,-3.2,1.3043560606060607
