,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes your relationship with Italy or Germany?,1.0,0.19037229509110554,0.16013946588548036,0.02987725741754865,-0.11666314040067072,0.031467569713407556,0.08556598344482347,0.04139506413984759,-0.07241521227309783,-0.023257677512114966,-0.12931220800496573,-0.2668991098091335,0.029587180088033144,-0.13633466726953694,-0.38559503528166283,-0.3861496693001988,-0.07130498620401991,-0.177482139947255,0.07389269028855214,-0.30791499507398173,-0.3383297815738054,0.08449732084367337,-0.4516210037495732,0.05162850467400191,-0.05332130817505053,0.02141855658785179,-0.19522716992408776,0.7734934223014428,-0.15043404371060312,-0.057567118946669285,-0.07891974368500361,-0.08419926940049575,-0.2088467158158071,-0.010103912328059853,-0.06431911450217812,0.2757307543788664,0.11292590910029492,0.25515423688918615,0.1303814239554596,0.09767115250457542,-0.12390183398980972,-0.038305441399042475,0.13019791841232067,0.25149103074828344,0.256697541803229,0.11320666772786164
Which picture best describes your relationship with Italian or German language?,0.19037229509110554,1.0,0.04588314677411219,-0.15694120514358614,-0.06685262704648758,0.2975308222082787,-0.03370999312316191,-0.06523280730534418,-0.2789507211375355,-0.31764055532639374,-0.4075557568177076,-0.2294157338705619,0.3543518271313196,-0.1926190167667711,-0.22786635759382512,-0.2547283167490518,0.33709993123162074,0.19178532059415357,0.02911112548697943,-0.1990690407173761,-0.07695095939010423,-0.2396806385810882,-0.35232241260390884,-0.22014861927141288,-0.2640845205720388,0.022501758018520415,-0.21665535273810202,0.4129664150778533,-0.2752988806446747,-0.01209569258365431,0.1178208303823201,-0.4245959139474203,-0.12052028735779101,0.24414265051976664,-0.32008363474948526,0.03671940368172641,-0.06590939730679478,0.12459041298212259,-0.010022576223391366,-0.05307448924342724,0.0942595325373584,-0.027860305749959728,0.24620836033943075,0.11656310103003927,0.04308489305574887,0.08046188191570501
Which picture best describes your relationship with Italian or German Culture?,0.16013946588548036,0.04588314677411219,1.0,0.16562199606171255,0.13036487820788187,-0.15926925449405574,-0.15467205622243646,-0.4339975384513821,0.13380915829820644,0.27467040878889315,0.09349970304350647,0.24210526315789474,0.3807976693580964,-0.13936793512676662,-0.20910451060719687,-0.07142505788561798,0.06186882248897472,-0.16499463776140777,-0.14692810478265306,-0.382482649311841,-0.10340059909164313,0.16495952878393585,-0.44293911055921725,-0.12077415816481794,-0.4020650471486322,-0.12905643322991678,-0.14115977675692776,0.6937485629557619,0.2210526315789478,-0.06382367038729152,-0.04504992044566486,0.1704657205942062,0.2318283283524742,0.4992210388830325,-0.07528858005110237,0.04212004471466326,0.033265436054630525,0.01818918247206464,-0.02529270347519292,0.012176122899586283,-0.44793855364948065,0.006391592489485289,-0.12103729644072482,-0.07487594622209759,0.036242625316770666,-0.11131470048397878
I see myself as someone who  [... is reserved ],0.02987725741754865,-0.15694120514358614,0.16562199606171255,1.0,0.02622982963922619,-0.20234433182049386,-0.16929558227619396,-0.08190172314720034,-0.24277369121916656,0.14188330673460622,-0.2649866367867346,0.36724877387597116,0.014634842840742143,0.016277617259588224,-0.09536432205987794,-0.06662894835798853,-0.44440090347500905,-0.2332673999074401,-0.018274940468050758,0.1132527399439894,-0.0914384491561164,0.18807884134250158,-0.17030522442211168,-0.010515335971046223,0.0414457429183419,-0.0035314530212758335,-0.04760301302333701,0.07317421420371197,0.38165068657698975,-0.8865119707154067,-0.055472829333658075,0.04164787152121912,0.3157283087579777,0.061638849851404144,0.05415291422253731,-0.08644181198945927,-0.026894140633401026,-0.4568378161479185,-0.39481175297676885,-0.3714990139692742,-0.4332295642428926,-0.2754630874842505,-0.21528131924796656,-0.31464912107596055,-0.23666282638781036,-0.38686940448022367
I see myself as someone who  [... is generally trusting],-0.11666314040067072,-0.06685262704648758,0.13036487820788187,0.02622982963922619,1.0,-0.2154827684958527,-0.247896175780266,-0.08721969075959142,0.0720513647539681,-0.11842655035041606,0.1848847454330288,-0.05367965573265721,0.07169145558899788,-0.02723999234416762,0.17772375390771786,0.298012000261568,-0.2253601598002416,0.13622687042588996,-0.13623086505591617,0.020794200524344754,0.15616849002248626,-0.040058200853313644,0.341528343323953,-0.09758351368217466,-0.07623639438375174,0.3572716387168346,-0.181049743677819,-0.015585099041086336,0.253061234168241,0.014151004440370398,0.8467379434245966,0.2572422550428416,0.1038126065561183,0.09757464846452615,-0.08618490837551096,0.38662920445335935,0.5133242055916553,0.2517688915645464,0.19263522071337233,0.46658422811218814,0.011252673882672034,0.23747316528715467,0.18223212370516947,0.17922863897249497,0.44405215254737274,0.3223377843096068
I see myself as someone who  [... tends to be lazy],0.031467569713407556,0.2975308222082787,-0.15926925449405574,-0.20234433182049386,-0.2154827684958527,1.0,0.36775793892089426,-0.16173975660427733,-0.38983175149771826,-0.06058195871343344,-0.2021006657028164,-0.31095425877410887,-0.08323467669267405,0.007347448004047342,-0.07533029414277374,0.1356726074160621,0.4680555586265926,0.2932355045253757,0.25984371304647846,-0.012339411533511202,0.13628144176817536,-0.21129593322796006,-0.13278058433229734,-0.2705476074558642,0.10714538800674278,-0.05579138803651786,-0.26214402395970127,0.006605926721640567,-0.022752750642007952,-0.029990344663277435,-0.13632627764355384,-0.8948401306299483,-0.3907657072024397,0.05790142021723191,-0.2994309459067617,-0.13959919470761087,-0.12419715542230396,0.14041472732515103,-0.04473038016586197,0.01579129642288148,0.0868063120996448,0.02302583243544329,-0.13371867026872117,-0.09248297410297139,-0.040356374471436085,-0.028615019893588948
"I see myself as someone who  [... is relaxed, handles stress well]",0.08556598344482347,-0.03370999312316191,-0.15467205622243646,-0.16929558227619396,-0.247896175780266,0.36775793892089426,1.0,-0.2089047611384327,0.1196799786158763,-0.016473324516446335,0.019626716799471408,-0.49495057991179686,0.012573892269238872,-0.009989516508612264,0.0,-0.1526558187712923,0.18181818181818185,0.06465081838352346,0.4612278447875801,0.2684246397446887,0.21493278012563577,-0.013466054463872588,0.019002857769621663,-0.07098547205116751,0.25897563265213086,0.06068272864507052,-0.09348416577149024,-0.04490675810442367,0.12373764497794916,0.1875630283548424,-0.1853478378244854,-0.2862625067858053,-0.8500498090652926,0.14313125339290275,-0.04559162166017677,-0.1485373014717127,-0.2044060903566705,0.03818129058944786,-0.20947380485147418,0.007156562669645132,-0.15433514083330346,-0.20661755735287438,-0.18970702020359365,-0.08644550935101561,-0.1161913158897171,-0.1578105882795698
I see myself as someone who  [... has few artistic interests],0.04139506413984759,-0.06523280730534418,-0.4339975384513821,-0.08190172314720034,-0.08721969075959142,-0.16173975660427733,-0.2089047611384327,1.0,-0.11579742770687404,0.20720585137969147,0.037980008786676116,-0.029930864720785,-0.34064747621658503,-0.22230524745700594,0.09909574797525762,0.1107776213447036,-0.17591979885341716,-0.06255347431156057,-0.24687005711339446,0.12985832373576267,0.028684154890605613,-0.16937960987330497,0.22982980050744706,0.08741424975329365,0.17226974642800036,-0.23485645517658066,0.05653214750734393,-0.24331962586898903,0.10475802652274685,0.007890359835342205,-0.17933494891399573,0.147143412009958,0.09676155915809823,-0.8447762948336417,-0.023752927162045266,0.14371858708423177,0.12038474039551428,0.2733755898907033,0.47727457194304196,0.22158066749734862,0.4655530541473875,0.5633958465010809,0.2064968039184021,0.471431775121167,0.21547538702990462,0.4612541779228613
"I see myself as someone who  [... is ongoing, sociable]",-0.07241521227309783,-0.2789507211375355,0.13380915829820644,-0.24277369121916656,0.0720513647539681,-0.38983175149771826,0.1196799786158763,-0.11579742770687404,1.0,0.11463022003218594,0.36173445721653413,0.01745336847367909,0.2955941917305167,-0.14466095977817559,0.03852332410532192,-0.2978637250029178,-0.2222628174294849,-0.17630238079734603,-0.10335270206186685,-0.2492560082202999,-0.29131784761985596,-0.020260329386333244,-0.09470675139354812,0.1662698499236658,-0.13089514051891407,0.031384408130643124,0.4494253137418485,-0.04222774167578829,0.29670726405254505,0.664084654145453,-0.004979728121238097,0.47780311838213374,-0.055248370290121036,0.2436122941610315,0.19899819628609805,0.06052625171720536,0.018385473908470774,-0.05888173584610096,-0.05972855848319783,0.03903180403685038,-0.06317333047332338,-0.08124909306430039,-0.13825194738116933,-0.18326839887292057,0.005462982721833951,-0.08996509497907089
I see myself as someone who  [... tends to find fault with others],-0.023257677512114966,-0.31764055532639374,0.27467040878889315,0.14188330673460622,-0.11842655035041606,-0.06058195871343344,-0.016473324516446335,0.20720585137969147,0.11463022003218594,1.0,0.163598541165222,0.2746704087888931,-0.20278399782249784,-0.1864470999875375,-0.03711774172631029,0.07952893212645741,-0.24709986774669493,-0.2284454840136653,-0.1138076808105894,-0.05168032744759218,0.03894723179854784,0.11712660175366393,0.02926926269982297,-0.03391163479450835,-0.0850571559182029,0.002749027274162778,-0.19163312780043246,0.06021675697778852,0.5213132248442257,-0.05467578955584069,-0.6285426016547516,0.1231975363469206,0.1755541510557961,-0.25028552121005954,-0.03622350599478011,0.031401924014239475,0.0789107215789346,0.17296751734259633,0.2779507329883121,-0.022045874925238542,-0.11680143782736654,0.11912873255742758,-0.26211820761303684,0.005696179714115147,0.11404591130338562,-0.028894193646482533
