,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes your relationship with Italy or Germany?,1.0,0.19037229509110554,0.16013946588548036,0.02987725741754865,-0.11666314040067072,0.031467569713407556,0.08556598344482347,0.04139506413984759,-0.07241521227309783,-0.023257677512114966,-0.12931220800496573,-0.2668991098091335,0.029587180088033144,-0.13633466726953694,-0.38559503528166283,-0.3861496693001988,-0.07130498620401991,-0.177482139947255,0.07389269028855214,-0.30791499507398173,-0.3383297815738054,0.08449732084367337,-0.4516210037495732,0.05162850467400191,-0.05332130817505053,0.02141855658785179,-0.19522716992408776,0.7734934223014428,-0.15043404371060312,-0.057567118946669285,-0.07891974368500361,-0.08419926940049575,-0.2088467158158071,-0.010103912328059853,-0.06431911450217812,0.218371998934746,0.038648549368962525,0.20746840241084732,-0.1300705367061103,-0.21249555857972038,-0.15571262385634219,-0.1130864878230417,-0.09067403719078172,-0.13118209497090944,0.17168932129300923,-0.11821627722459253
Which picture best describes your relationship with Italian or German language?,0.19037229509110554,1.0,0.04588314677411219,-0.15694120514358614,-0.06685262704648758,0.2975308222082787,-0.03370999312316191,-0.06523280730534418,-0.2789507211375355,-0.31764055532639374,-0.4075557568177076,-0.2294157338705619,0.3543518271313196,-0.1926190167667711,-0.22786635759382512,-0.2547283167490518,0.33709993123162074,0.19178532059415357,0.02911112548697943,-0.1990690407173761,-0.07695095939010423,-0.2396806385810882,-0.35232241260390884,-0.22014861927141288,-0.2640845205720388,0.022501758018520415,-0.21665535273810202,0.4129664150778533,-0.2752988806446747,-0.01209569258365431,0.1178208303823201,-0.4245959139474203,-0.12052028735779101,0.24414265051976664,-0.32008363474948526,0.045883146774112205,0.055367896149059216,-0.15455395755221876,-0.055901699437494866,-0.06928203230275515,-0.17667448268601207,-0.08386278693775366,0.13336357793695078,-1.1360763001022282e-16,-0.017178302047408993,-0.04237235487471035
Which picture best describes your relationship with Italian or German Culture?,0.16013946588548036,0.04588314677411219,1.0,0.16562199606171255,0.13036487820788187,-0.15926925449405574,-0.15467205622243646,-0.4339975384513821,0.13380915829820644,0.27467040878889315,0.09349970304350647,0.24210526315789474,0.3807976693580964,-0.13936793512676662,-0.20910451060719687,-0.07142505788561798,0.06186882248897472,-0.16499463776140777,-0.14692810478265306,-0.382482649311841,-0.10340059909164313,0.16495952878393585,-0.44293911055921725,-0.12077415816481794,-0.4020650471486322,-0.12905643322991678,-0.14115977675692776,0.6937485629557619,0.2210526315789478,-0.06382367038729152,-0.04504992044566486,0.1704657205942062,0.2318283283524742,0.4992210388830325,-0.07528858005110237,-0.13684210526315796,0.0787540524730141,0.280929406786732,0.12824729401064422,-0.39735970711951324,-0.1486169890392488,-0.2260634530146245,-0.13549525660347037,0.028455519661223557,0.08078994180255866,-0.16726626068321945
I see myself as someone who  [... is reserved ],0.02987725741754865,-0.15694120514358614,0.16562199606171255,1.0,0.02622982963922619,-0.20234433182049386,-0.16929558227619396,-0.08190172314720034,-0.24277369121916656,0.14188330673460622,-0.2649866367867346,0.36724877387597116,0.014634842840742143,0.016277617259588224,-0.09536432205987794,-0.06662894835798853,-0.44440090347500905,-0.2332673999074401,-0.018274940468050758,0.1132527399439894,-0.0914384491561164,0.18807884134250158,-0.17030522442211168,-0.010515335971046223,0.0414457429183419,-0.0035314530212758335,-0.04760301302333701,0.07317421420371197,0.38165068657698975,-0.8865119707154067,-0.055472829333658075,0.04164787152121912,0.3157283087579777,0.061638849851404144,0.05415291422253731,0.10081338890712942,0.07472973739192537,-0.1660595159890823,-0.2631984023788487,-0.1630980846658686,-0.10166752284649527,-0.17439023074541826,-0.14651168450579952,-0.27252625016533305,0.006739958564102263,-0.1804663848738786
I see myself as someone who  [... is generally trusting],-0.11666314040067072,-0.06685262704648758,0.13036487820788187,0.02622982963922619,1.0,-0.2154827684958527,-0.247896175780266,-0.08721969075959142,0.0720513647539681,-0.11842655035041606,0.1848847454330288,-0.05367965573265721,0.07169145558899788,-0.02723999234416762,0.17772375390771786,0.298012000261568,-0.2253601598002416,0.13622687042588996,-0.13623086505591617,0.020794200524344754,0.15616849002248626,-0.040058200853313644,0.341528343323953,-0.09758351368217466,-0.07623639438375174,0.3572716387168346,-0.181049743677819,-0.015585099041086336,0.253061234168241,0.014151004440370398,0.8467379434245966,0.2572422550428416,0.1038126065561183,0.09757464846452615,-0.08618490837551096,0.15337044495044905,0.29056691096073506,0.38348870191920154,0.2055446505067825,0.01157921466639694,0.06889839424789466,0.31886670828675623,-0.022289263843510432,0.35241203372285296,0.3086364291431003,0.20634777894006553
I see myself as someone who  [... tends to be lazy],0.031467569713407556,0.2975308222082787,-0.15926925449405574,-0.20234433182049386,-0.2154827684958527,1.0,0.36775793892089426,-0.16173975660427733,-0.38983175149771826,-0.06058195871343344,-0.2021006657028164,-0.31095425877410887,-0.08323467669267405,0.007347448004047342,-0.07533029414277374,0.1356726074160621,0.4680555586265926,0.2932355045253757,0.25984371304647846,-0.012339411533511202,0.13628144176817536,-0.21129593322796006,-0.13278058433229734,-0.2705476074558642,0.10714538800674278,-0.05579138803651786,-0.26214402395970127,0.006605926721640567,-0.022752750642007952,-0.029990344663277435,-0.13632627764355384,-0.8948401306299483,-0.3907657072024397,0.05790142021723191,-0.2994309459067617,-0.29578575834610354,-0.08236827832586113,-0.15917734407480588,-0.01848053177386425,-0.034355900058832003,-0.14601695582442065,-0.1559485246891718,0.009447565475290185,-0.04100461840523652,-0.20018374468205424,-0.11230446239309737
"I see myself as someone who  [... is relaxed, handles stress well]",0.08556598344482347,-0.03370999312316191,-0.15467205622243646,-0.16929558227619396,-0.247896175780266,0.36775793892089426,1.0,-0.2089047611384327,0.1196799786158763,-0.016473324516446335,0.019626716799471408,-0.49495057991179686,0.012573892269238872,-0.009989516508612264,0.0,-0.1526558187712923,0.18181818181818185,0.06465081838352346,0.4612278447875801,0.2684246397446887,0.21493278012563577,-0.013466054463872588,0.019002857769621663,-0.07098547205116751,0.25897563265213086,0.06068272864507052,-0.09348416577149024,-0.04490675810442367,0.12373764497794916,0.1875630283548424,-0.1853478378244854,-0.2862625067858053,-0.8500498090652926,0.14313125339290275,-0.04559162166017677,-0.13147124778907116,-0.0074658055937151,-0.24847753574388645,-0.03768891807222056,-0.2802596198981483,-0.27793246116457204,-0.22616111767687047,-0.02568963025791389,-0.0836242010007093,-0.14187470875201139,-0.21031543273941788
I see myself as someone who  [... has few artistic interests],0.04139506413984759,-0.06523280730534418,-0.4339975384513821,-0.08190172314720034,-0.08721969075959142,-0.16173975660427733,-0.2089047611384327,1.0,-0.11579742770687404,0.20720585137969147,0.037980008786676116,-0.029930864720785,-0.34064747621658503,-0.22230524745700594,0.09909574797525762,0.1107776213447036,-0.17591979885341716,-0.06255347431156057,-0.24687005711339446,0.12985832373576267,0.028684154890605613,-0.16937960987330497,0.22982980050744706,0.08741424975329365,0.17226974642800036,-0.23485645517658066,0.05653214750734393,-0.24331962586898903,0.10475802652274685,0.007890359835342205,-0.17933494891399573,0.147143412009958,0.09676155915809823,-0.8447762948336417,-0.023752927162045266,0.1721024721445136,-0.12280131221339262,-0.03877687896647014,-0.10939874362342099,0.20337576583177155,0.019208287474713356,0.362427582601474,0.08078274825318629,0.08091133940627347,0.0028014721682290086,0.15488310167242805
"I see myself as someone who  [... is ongoing, sociable]",-0.07241521227309783,-0.2789507211375355,0.13380915829820644,-0.24277369121916656,0.0720513647539681,-0.38983175149771826,0.1196799786158763,-0.11579742770687404,1.0,0.11463022003218594,0.36173445721653413,0.01745336847367909,0.2955941917305167,-0.14466095977817559,0.03852332410532192,-0.2978637250029178,-0.2222628174294849,-0.17630238079734603,-0.10335270206186685,-0.2492560082202999,-0.29131784761985596,-0.020260329386333244,-0.09470675139354812,0.1662698499236658,-0.13089514051891407,0.031384408130643124,0.4494253137418485,-0.04222774167578829,0.29670726405254505,0.664084654145453,-0.004979728121238097,0.47780311838213374,-0.055248370290121036,0.2436122941610315,0.19899819628609805,0.1338091582982066,0.06037557509289781,0.15526687430512934,0.014176199428093545,0.008784669487603472,-0.05227035158531044,0.08240921950904377,-0.045898406398759355,-0.15727081208982963,0.12959910671389446,-0.01463580120594177
I see myself as someone who  [... tends to find fault with others],-0.023257677512114966,-0.31764055532639374,0.27467040878889315,0.14188330673460622,-0.11842655035041606,-0.06058195871343344,-0.016473324516446335,0.20720585137969147,0.11463022003218594,1.0,0.163598541165222,0.2746704087888931,-0.20278399782249784,-0.1864470999875375,-0.03711774172631029,0.07952893212645741,-0.24709986774669493,-0.2284454840136653,-0.1138076808105894,-0.05168032744759218,0.03894723179854784,0.11712660175366393,0.02926926269982297,-0.03391163479450835,-0.0850571559182029,0.002749027274162778,-0.19163312780043246,0.06021675697778852,0.5213132248442257,-0.05467578955584069,-0.6285426016547516,0.1231975363469206,0.1755541510557961,-0.25028552121005954,-0.03622350599478011,0.07287174110725737,0.1528723914342051,0.2512728002522691,0.36879189617800334,0.22853197953818577,0.30937386847085774,0.22796170933243326,0.15594684747614984,0.24245207369032615,0.17733707556186476,0.2775732401544288
