,,0
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your country? ,0.9315100869740395
Which picture best describes the relationship between Pepper and your country? ,mean_cultural_closeness,0.9315100869740395
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9154866962189325
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_competence,0.9154866962189325
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,mean_competence,0.901906805469415
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.901906805469415
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8996349417251545
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,mean_competence,0.8996349417251545
extraversion,"I see myself as someone who  [... is ongoing, sociable]",0.8951421805080361
"I see myself as someone who  [... is ongoing, sociable]",extraversion,0.8951421805080361
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",mean_trust_subj,0.891608235290447
mean_trust_subj,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.891608235290447
Which picture best describes the relationship between Pepper and your national culture? ,mean_cultural_closeness,0.8891411927473556
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your national culture? ,0.8891411927473556
I see myself as someone who  [... get nervous easily],neuroticism,0.8731314035872254
neuroticism,I see myself as someone who  [... get nervous easily],0.8731314035872254
Which picture best describes the relationship between Pepper and your own preferences? ,mean_cultural_closeness,0.8705225798351848
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your own preferences? ,0.8705225798351848
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8619229817334726
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,mean_competence,0.8619229817334726
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",mean_trust_subj,0.8499772466810863
mean_trust_subj,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.8499772466810863
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8455680752719464
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8455680752719464
Which picture best describes your relationship with Italy or Germany?,mean_cultural_closeness_subj,0.8236260652903165
mean_cultural_closeness_subj,Which picture best describes your relationship with Italy or Germany?,0.8236260652903165
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8235216578405443
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,mean_competence,0.8235216578405443
mean_cultural_closeness_subj,Which picture best describes your relationship with Italian or German Culture?,0.8035403668308206
Which picture best describes your relationship with Italian or German Culture?,mean_cultural_closeness_subj,0.8035403668308206
agreebleness,I see myself as someone who  [... tends to find fault with others],-0.8241962475607695
I see myself as someone who  [... tends to find fault with others],agreebleness,-0.8241962475607695
I see myself as someone who  [... has few artistic interests],openness,-0.8518614304143856
openness,I see myself as someone who  [... has few artistic interests],-0.8518614304143856
I see myself as someone who  [... is reserved ],extraversion,-0.8582493041983399
extraversion,I see myself as someone who  [... is reserved ],-0.8582493041983399
neuroticism,"I see myself as someone who  [... is relaxed, handles stress well]",-0.8706655124772463
"I see myself as someone who  [... is relaxed, handles stress well]",neuroticism,-0.8706655124772463
I see myself as someone who  [... tends to be lazy],coscientiousness,-0.8871117120858555
coscientiousness,I see myself as someone who  [... tends to be lazy],-0.8871117120858555
