,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
Nationality,1.0,0.5009794328681195,0.5085657275161569,0.19909770068814495,-0.21917850187980215,-0.47602114055510203,0.05882352941176466,0.052925612402496346,-0.16767615248877288,0.14002800840280094,0.19126562268419742,-0.1374236747096338,-0.2576236965813657,-0.17293374476686296,0.09380610301513513,0.05516944180004415,0.12478354962115526,0.33459581618452755,0.07097365049780667,0.04166666666666669,-0.05535093034625594,0.21021024812384762,0.06150315341907172,-0.2296891024838683,0.011898440008556613,0.0476415593432847,0.198857930008125,-0.274824070198102,0.23644810828329818,-0.31396844564781806,0.40533961419994047,0.10882612743212282,-0.17792728231660143,0.04450283110947118,-0.11730914379435302,0.19117986278982058
Which picture best describes your relationship with Italy or Germany?,0.5009794328681195,1.0,0.38566160489132006,0.1169410692409372,-0.09999999999999973,-0.08382549209085557,-0.12524485821703005,0.3098898934004563,0.19182615639161293,0.13043729868748755,0.12130422381234215,0.124132207873084,-0.34142741791522924,-0.23431167445160253,-0.17119581019233046,-0.1216598798452325,-0.24354409352352624,0.08205756899847076,0.16485211799304886,0.20352289460267367,-0.25927248643506745,-0.07161148740394332,0.12259168914774815,-0.36060926698550366,-0.02850042750961894,0.01267957823352428,0.22178140560001577,-0.20034860395519624,0.21575848566842246,0.024955539185357475,0.11986582537134619,-0.14864320106631726,-0.3724151621225528,-0.26366264524120075,-0.15812792197697137,0.109669773494067
Which picture best describes your relationship with Italian or German language?,0.5085657275161569,0.38566160489132006,1.0,0.1431047552460101,-0.21508051042015916,-0.022042004870839148,0.20203296024614453,-0.13163104752780513,0.1636095785273871,0.004145988292541511,-0.40099184259054543,-0.02564626420019812,0.027397791401348584,-0.016757248922884656,-0.06665849370664989,-0.039203332947690434,-0.23645607097364044,-0.019917348516145066,-0.1650560167945362,0.13004420429636895,-0.13110766156824022,0.1195001011767951,0.22750907888525923,-0.15277529764140693,0.29099346239449925,-0.2454417142540885,0.049345715087743346,-0.10542809392605652,0.5387298813482233,-0.027939881511835553,-0.20802440962951205,0.15369068086676824,0.09071882176877834,-0.13474426226232875,-0.016591983362952856,0.4424339578535092
Which picture best describes your relationship with Italian or German Culture?,0.19909770068814495,0.1169410692409372,0.1431047552460101,1.0,0.2046468711716402,-0.12364697010199006,-0.2608866422810177,-0.23472895027601542,0.028040444796018093,0.09397231475371319,0.1253892069615771,0.24496008383109494,0.06872660931989888,0.03302757853313072,0.33991987898270065,0.39921554817971305,0.22331149574692744,0.2437140475297125,0.09940209955881714,0.08696221409367264,0.15504341823651047,0.31403714651066383,0.2541382387048276,-0.13214239874116437,-0.19164005184092317,-0.02594836013266808,-0.09725758015733929,0.03346997138207116,0.5676981302670928,-0.04971246602772997,0.14718099673591284,-0.3029155355689344,0.17317005882537428,-0.005419861814074238,-0.02639787857130513,0.5169142117328123
I see myself as someone who  [... is reserved ],-0.21917850187980215,-0.09999999999999973,-0.21508051042015916,0.2046468711716402,1.0,0.015240998561973605,-0.2504897164340597,-0.11268723396380224,-0.14386961729370978,-0.3074593469062212,0.1039750489820072,-0.20393148436292383,0.20709531906333567,0.05020964452534348,-0.13315229681625718,-0.1761970673620605,-0.04428074427700458,-0.3692590604931182,-0.12363908849478658,-0.1722116800484161,0.047140452079103126,-0.1790287185098582,0.047364970807084676,-0.242052795647804,-0.3071712742703381,-0.06762441724546302,-0.22178140560001583,-0.07632327769721776,0.6472754570052693,-0.23575019996380842,0.047946330148538434,-0.07432160053315844,0.18299710552573709,0.1359510514524942,0.2713331388468486,0.4882838275909483
I see myself as someone who  [... is generally trusting],-0.47602114055510203,-0.08382549209085557,-0.022042004870839148,-0.12364697010199006,0.015240998561973605,1.0,-0.4080181204758018,-0.07728596868577996,0.24485335704850775,0.008519977207387503,-0.4278645644442995,0.2513522693671601,0.12028212536893151,0.10904742960113607,-0.028266280217036907,0.1831839560018677,-0.030369724193202906,-0.27542488024556977,0.11227783054302022,-0.18014835143814648,0.13471266794032571,0.14325026317143955,-0.31274798903975626,0.42010866963215654,-0.14406769993876387,-0.21450687132217172,-0.013827968524727901,-0.07124863164474057,-0.04384499693074711,0.2976420223165275,-0.8659386893822643,-0.4087842188836131,0.11303027047713696,-0.13562376739764756,-0.013556404301956152,-0.02147885130602346
I see myself as someone who  [... tends to be lazy],0.05882352941176466,-0.12524485821703005,0.20203296024614453,-0.2608866422810177,-0.2504897164340597,-0.4080181204758018,1.0,0.18523964340873722,-0.2903049804283232,-0.14877975892797604,-0.09766755200895175,-0.3914492552335022,-0.2996847082681194,0.22795811810177372,-0.00893391457286974,-0.09063551152864446,-0.1455808078913481,0.24174985671971091,-0.09355617565619968,0.30882352941176483,-1.2904894234015693e-16,0.016816819849907853,-0.04449164289890295,-0.1670466199882679,0.19929887014332254,0.12307402830348577,0.1704496542926783,-0.12247594432741495,-0.13511320473331406,-0.03541185010483809,0.20266980709997026,0.8911422510479492,-0.27744593174792076,0.3366735918716516,0.1417837133629587,-0.11491517952072362
"I see myself as someone who  [... is relaxed, handles stress well]",0.052925612402496346,0.3098898934004563,-0.13163104752780513,-0.23472895027601542,-0.11268723396380224,-0.07728596868577996,0.18523964340873722,1.0,-0.26119767083528317,0.023622779563076755,-0.1611040842267071,0.13488539609929057,-0.5298129428260174,0.16973957879600132,-0.3496599294913803,-0.24109837329328135,-0.22454435656953606,0.24903422646214424,0.06095489265373924,-0.008820935400415985,-0.05976143046671981,-0.24209101306752098,0.12480161470253368,-0.0041749377573609145,-0.0347927053808187,0.21789605634193251,0.28967922505117366,-0.056441825020550965,-0.24313226954193246,0.17344212270168013,-0.040522044923655354,0.0628132169088322,-0.8736977528572245,0.28550812074942566,-0.08884187993110979,-0.1668658030191023
I see myself as someone who  [... has few artistic interests],-0.16767615248877288,0.19182615639161293,0.1636095785273871,0.028040444796018093,-0.14386961729370978,0.24485335704850775,-0.2903049804283232,-0.26119767083528317,1.0,0.031276607071656894,0.16066913505516547,0.355759695505673,0.2066841235014399,-0.21002071254506557,-0.03724888608142609,0.17369036519207123,-0.04954952903143681,-0.2545953220927851,-0.0510578850623084,0.021689452560736646,0.09419553888434772,0.15740262521253476,-0.004008458954790056,0.2590087557484998,0.22729076218934371,0.11620868284417832,-0.28040017346955254,0.1387825928491557,0.011496700281847013,0.5313793808600095,-0.06514796826379854,-0.37808546025624645,0.2673829232595895,-0.8765430796003257,-0.037198226875843295,0.15020462794173736
"I see myself as someone who  [... is ongoing, sociable]",0.14002800840280094,0.13043729868748755,0.004145988292541511,0.09397231475371319,-0.3074593469062212,0.008519977207387503,-0.14877975892797604,0.023622779563076755,0.031276607071656894,1.0,0.15499685165842567,0.19578461022416682,0.1939926425496817,0.16840826742715195,-0.09437218160686571,-0.04573082197098036,-0.3156095293238149,-0.1125938673504982,-0.1891100176751376,-0.2129592627792598,-0.29646353064078546,-0.02502002403204495,-0.26166319811948435,-0.2595774055610272,0.21774038543931967,-0.30951368751337655,-0.1296150099834435,0.10399839766666129,-0.1876196935966144,0.49784243372813897,0.0804084401128346,-0.20040335854522975,0.09781171594933413,0.05872645994574913,-0.9821520490529319,-0.3596738689783741
I see myself as someone who  [... tends to find fault with others],0.19126562268419742,0.12130422381234215,-0.40099184259054543,0.1253892069615771,0.1039750489820072,-0.4278645644442995,-0.09766755200895175,-0.1611040842267071,0.16066913505516547,0.15499685165842567,1.0,-0.09449513359782027,0.07856542438864568,-0.2458009075519864,0.134736813179066,0.0610669956981875,0.22444951206411368,0.006786770260423173,0.01160555164377562,0.14785782179132975,0.15316971293620985,0.13960889832186352,-0.11298013601660016,-0.09373591549545882,-0.06914444474748495,0.32739267569563546,0.167707145531346,-0.18020689636184903,-0.1433251332389259,0.10275499537910017,0.8225616342407924,-0.02159180133253967,0.13686183393592388,-0.24522980655830437,-0.12401081431692661,-0.06435738979404544
I see myself as someone who  [... does a thorough job],-0.1374236747096338,0.124132207873084,-0.02564626420019812,0.24496008383109494,-0.20393148436292383,0.2513522693671601,-0.3914492552335022,0.13488539609929057,0.355759695505673,0.19578461022416682,-0.09449513359782027,1.0,0.1399503894427524,-0.04006693305934444,-0.0012649353510591674,0.2131377867118002,-0.1825678533797238,0.05159136380346057,-0.2119429514256812,-0.10549696240335513,0.1253924656438798,0.02381060367998322,0.3401721361230953,0.39025472623239593,0.2535438377668648,0.1439034551796,0.03754120301226244,0.14972583251445587,-0.08289845321758758,0.5422773569653292,-0.21043453509079973,-0.7663536778675349,0.0034159149989915773,-0.29478040417377777,-0.1890384198746945,0.12691875741495934
I see myself as someone who  [... get nervous easily],-0.2576236965813657,-0.34142741791522924,0.027397791401348584,0.06872660931989888,0.20709531906333567,0.12028212536893151,-0.2996847082681194,-0.5298129428260174,0.2066841235014399,0.1939926425496817,0.07856542438864568,0.1399503894427524,1.0,-0.15175725596317927,-0.12456758436300833,-0.19653658338726304,-0.17101435287680303,-0.5091858481427355,-0.2404801101887412,-0.02716440338102845,-0.059366961268247136,-8.343778276698912e-17,0.15391964885654094,0.026543232712112588,0.3355274356858141,-0.37755914906098753,-0.3656335299615803,0.22000512639276776,0.18919647785728308,0.3086639976135094,-0.03220365580549491,-0.27822436231454434,0.8754779315133373,-0.23450825901694178,-0.2106061880836077,0.0932927709698243
I see myself as someone who  [... has active imagination],-0.17293374476686296,-0.23431167445160253,-0.016757248922884656,0.03302757853313072,0.05020964452534348,0.10904742960113607,0.22795811810177372,0.16973957879600132,-0.21002071254506557,0.16840826742715195,-0.2458009075519864,-0.04006693305934444,-0.15175725596317927,1.0,-0.20056588472631795,-0.03896801290360837,-0.2112154407992741,-0.10674756276888274,-0.17330316822706954,-0.4166131123928967,-0.11834526708278773,-0.26966904948623227,-0.20144569529028555,-0.03596409795402178,-0.10493973116574104,-0.10186193853384634,0.08098593118187483,0.06865961650583921,0.03611052289579269,0.30472106444475155,-0.20462629640949373,0.17890022540055503,-0.18376439235228023,0.6546806304019632,-0.20029311124350954,-0.03290757998907847
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",0.09380610301513513,-0.17119581019233046,-0.06665849370664989,0.33991987898270065,-0.13315229681625718,-0.028266280217036907,-0.00893391457286974,-0.3496599294913803,-0.03724888608142609,-0.09437218160686571,0.134736813179066,-0.0012649353510591674,-0.12456758436300833,-0.20056588472631795,1.0,0.8025831706042008,0.6443576208558041,0.41345559202733195,0.3885423537861301,0.4831758798160521,0.7229597065002833,0.7279129546835086,-0.2249762478658373,0.4031084828445538,-0.3609670248973396,0.43896189075834785,0.03451640674298947,-0.10117250887867359,-0.0273607027850931,-0.24982254975637275,0.09234237189968982,-0.005613329390322537,0.1277866407951616,-0.06994029791891804,0.27993707184497996,0.23568243858982652
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",0.05516944180004415,-0.1216598798452325,-0.039203332947690434,0.39921554817971305,-0.1761970673620605,0.1831839560018677,-0.09063551152864446,-0.24109837329328135,0.17369036519207123,-0.04573082197098036,0.0610669956981875,0.2131377867118002,-0.19653658338726304,-0.03896801290360837,0.8025831706042008,1.0,0.7272706538067107,0.4544038089608435,0.4374258520188268,0.22396166254541794,0.7267758234152264,0.766076711393461,-0.33978387875584337,0.5582914793069709,-0.41488738947111237,0.34681812716378396,0.05836210162530144,-0.1328784320526098,-0.021120006907363834,0.0070500500363811815,-0.08146288378554703,-0.1683674750005342,0.024647327732985093,-0.1534726464271114,0.19573279774517371,0.24884259053495594
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]",0.12478354962115526,-0.24354409352352624,-0.23645607097364044,0.22331149574692744,-0.04428074427700458,-0.030369724193202906,-0.1455808078913481,-0.22454435656953606,-0.04954952903143681,-0.3156095293238149,0.22444951206411368,-0.1825678533797238,-0.17101435287680303,-0.2112154407992741,0.6443576208558041,0.7272706538067107,1.0,0.36418283429703513,0.47448534122423236,0.22183742154872058,0.6418798983622782,0.6659120918162917,-0.2146705716702101,0.46591698008487514,-0.5447720281095605,0.3593351432313392,0.12052610640125547,-0.16475801267704915,-0.11146270717723372,-0.39076443595195837,0.14330919494215832,-0.011615349838117161,0.029854071701326743,-0.0656728772024488,0.4260889570182212,0.11994091730144203
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]",0.33459581618452755,0.08205756899847076,-0.019917348516145066,0.2437140475297125,-0.3692590604931182,-0.27542488024556977,0.24174985671971091,0.24903422646214424,-0.2545953220927851,-0.1125938673504982,0.006786770260423173,0.05159136380346057,-0.5091858481427355,-0.10674756276888274,0.41345559202733195,0.4544038089608435,0.36418283429703513,1.0,0.5145778539377789,0.30773472099344856,0.30330446822489504,0.31050716187050786,0.009976438999220334,0.11386715342975891,-0.13358799627498344,0.35186308733276594,0.32938401779997056,0.034161287049975717,-0.1985063098531699,-0.26982714531372315,0.17704616824742173,0.1433345783503593,-0.43396381619004587,0.144287991805703,0.18669170420660772,-0.0037095478260864103
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]",0.07097365049780667,0.16485211799304886,-0.1650560167945362,0.09940209955881714,-0.12363908849478658,0.11227783054302022,-0.09355617565619968,0.06095489265373924,-0.0510578850623084,-0.1891100176751376,0.01160555164377562,-0.2119429514256812,-0.2404801101887412,-0.17330316822706954,0.3885423537861301,0.4374258520188268,0.47448534122423236,0.5145778539377789,1.0,0.29195978954779533,0.24285010526218676,0.29513263427931447,-0.37663158353564574,0.1928980251896604,-0.44634380467346413,0.22687979695743343,0.08101615018982278,0.19299035923303734,-0.16302111529647326,-0.2584089598635396,-0.0642204393592168,0.039188616678883396,-0.17266901694926473,-0.0458423565858932,0.25577101647502376,-0.03499326923153356
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]",0.04166666666666669,0.20352289460267367,0.13004420429636895,0.08696221409367264,-0.1722116800484161,-0.18014835143814648,0.30882352941176483,-0.008820935400415985,0.021689452560736646,-0.2129592627792598,0.14785782179132975,-0.10549696240335513,-0.02716440338102845,-0.4166131123928967,0.4831758798160521,0.22396166254541794,0.22183742154872058,0.30773472099344856,0.29195978954779533,1.0,0.49815837311630345,0.49049057895564435,0.1565931353010409,0.11368450526979326,0.07486101838716837,0.5313357243424685,0.36930758430080296,-0.023897745234617546,-0.011259433727776299,-0.09023371664037773,0.1951635179481196,0.26761645173559756,-0.010555008273018791,-0.22186918698055194,0.29664866218500024,0.2657557458254815
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]",-0.05535093034625594,-0.25927248643506745,-0.13110766156824022,0.15504341823651047,0.047140452079103126,0.13471266794032571,-1.2904894234015693e-16,-0.05976143046671981,0.09419553888434772,-0.29646353064078546,0.15316971293620985,0.1253924656438798,-0.059366961268247136,-0.11834526708278773,0.7229597065002833,0.7267758234152264,0.6418798983622782,0.30330446822489504,0.24285010526218676,0.49815837311630345,1.0,0.7595545253127498,-0.10835676839185747,0.7335307423188163,-0.24631255682937706,0.6724361813632804,0.2851329742561004,-0.1461652487264845,6.31647688050614e-16,0.040361060234242276,-9.998147762439885e-17,-0.06182742085368729,8.978824229591212e-17,-0.1310889687156815,0.4224764871592483,0.46338251922565654
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]",0.21021024812384762,-0.07161148740394332,0.1195001011767951,0.31403714651066383,-0.1790287185098582,0.14325026317143955,0.016816819849907853,-0.24209101306752098,0.15740262521253476,-0.02502002403204495,0.13960889832186352,0.02381060367998322,-8.343778276698912e-17,-0.26966904948623227,0.7279129546835086,0.766076711393461,0.6659120918162917,0.31050716187050786,0.29513263427931447,0.49049057895564435,0.7595545253127498,1.0,-0.22446238303718435,0.4377658959019326,-0.2466157590114596,0.35185133957097003,0.06497221227363142,-0.3074413184686108,0.05150262026246083,0.01924938373437577,-0.012875655065615228,1.6292972976975773e-17,0.1379441570243622,-0.254454671816809,0.1616533319791185,0.2992215840460224
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.06150315341907172,0.12259168914774815,0.22750907888525923,0.2541382387048276,0.047364970807084676,-0.31274798903975626,-0.04449164289890295,0.12480161470253368,-0.004008458954790056,-0.26166319811948435,-0.11298013601660016,0.3401721361230953,0.15391964885654094,-0.20144569529028555,-0.2249762478658373,-0.33978387875584337,-0.2146705716702101,0.009976438999220334,-0.37663158353564574,0.1565931353010409,-0.10835676839185747,-0.22446238303718435,1.0,-0.050786553520576226,0.5071471358703006,0.025789090152954653,0.18032080248007779,0.33412629586598236,0.2645019720605219,-0.08179448874351938,0.1342547888489012,-0.19879004835325292,0.01717429609611398,-0.09607324094780287,0.20982242643628035,0.35394542523421824
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]",-0.2296891024838683,-0.36060926698550366,-0.15277529764140693,-0.13214239874116437,-0.242052795647804,0.42010866963215654,-0.1670466199882679,-0.0041749377573609145,0.2590087557484998,-0.2595774055610272,-0.09373591549545882,0.39025472623239593,0.026543232712112588,-0.03596409795402178,0.4031084828445538,0.5582914793069709,0.46591698008487514,0.11386715342975891,0.1928980251896604,0.11368450526979326,0.7335307423188163,0.4377658959019326,-0.050786553520576226,1.0,0.001407879215481696,0.4754015643931113,0.2569603856406546,0.13243030178142537,-0.3161918417026713,0.24046824137610354,-0.31619184170267195,-0.30904362481712677,0.017603797599941556,-0.21795765400546324,0.32647628464704237,0.1873446545875669
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.011898440008556613,-0.02850042750961894,0.29099346239449925,-0.19164005184092317,-0.3071712742703381,-0.14406769993876387,0.19929887014332254,-0.0347927053808187,0.22729076218934371,0.21774038543931967,-0.06914444474748495,0.2535438377668648,0.3355274356858141,-0.10493973116574104,-0.3609670248973396,-0.41488738947111237,-0.5447720281095605,-0.13358799627498344,-0.44634380467346413,0.07486101838716837,-0.24631255682937706,-0.2466157590114596,0.5071471358703006,0.001407879215481696,1.0,-0.11162422809177183,0.13982519265144847,0.482783774611542,-0.09565436347254759,0.3536292770023555,0.05238215142544269,0.014121315922627692,0.21227982663113631,-0.22739184377961477,-0.27817005487575525,0.011901637141997793
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]",0.0476415593432847,0.01267957823352428,-0.2454417142540885,-0.02594836013266808,-0.06762441724546302,-0.21450687132217172,0.12307402830348577,0.21789605634193251,0.11620868284417832,-0.30951368751337655,0.32739267569563546,0.1439034551796,-0.37755914906098753,-0.10186193853384634,0.43896189075834785,0.34681812716378396,0.3593351432313392,0.35186308733276594,0.22687979695743343,0.5313357243424685,0.6724361813632804,0.35185133957097003,0.025789090152954653,0.4754015643931113,-0.11162422809177183,1.0,0.4576044984230042,0.04798412062562677,-0.21581843166571676,0.006328514229211109,0.31612840694696553,0.014966998121661782,-0.34072157177377055,-0.13999361638673943,0.3814047987093053,0.3074616386377318
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]",0.198857930008125,0.22178140560001577,0.049345715087743346,-0.09725758015733929,-0.22178140560001583,-0.013827968524727901,0.1704496542926783,0.28967922505117366,-0.28040017346955254,-0.1296150099834435,0.167707145531346,0.03754120301226244,-0.3656335299615803,0.08098593118187483,0.03451640674298947,0.05836210162530144,0.12052610640125547,0.32938401779997056,0.08101615018982278,0.36930758430080296,0.2851329742561004,0.06497221227363142,0.18032080248007779,0.2569603856406546,0.13982519265144847,0.4576044984230042,1.0,-0.02692945151223294,-0.15950406740557896,-0.055882013912848416,0.10150258834900487,0.1004855074719944,-0.37478342439506473,0.2566608077888614,0.1315118730024836,0.1533474614733586
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",-0.274824070198102,-0.20034860395519624,-0.10542809392605652,0.03346997138207116,-0.07632327769721776,-0.07124863164474057,-0.12247594432741495,-0.056441825020550965,0.1387825928491557,0.10399839766666129,-0.18020689636184903,0.14972583251445587,0.22000512639276776,0.06865961650583921,-0.10117250887867359,-0.1328784320526098,-0.16475801267704915,0.034161287049975717,0.19299035923303734,-0.023897745234617546,-0.1461652487264845,-0.3074413184686108,0.33412629586598236,0.13243030178142537,0.482783774611542,0.04798412062562677,-0.02692945151223294,1.0,-0.11206977028373709,0.10554304756270436,-0.05489131605734067,-0.15932962027518272,0.15835323273600907,-0.07349829479376509,-0.11940266997102383,0.06274388935905723
mean_cultural_closeness_subj,0.23644810828329818,0.21575848566842246,0.5387298813482233,0.5676981302670928,0.6472754570052693,-0.04384499693074711,-0.13511320473331406,-0.24313226954193246,0.011496700281847013,-0.1876196935966144,-0.1433251332389259,-0.08289845321758758,0.18919647785728308,0.03611052289579269,-0.0273607027850931,-0.021120006907363834,-0.11146270717723372,-0.1985063098531699,-0.16302111529647326,-0.011259433727776299,6.31647688050614e-16,0.05150262026246083,0.2645019720605219,-0.3161918417026713,-0.09565436347254759,-0.21581843166571676,-0.15950406740557896,-0.11206977028373709,1.0,-0.20391866876033893,-0.05172413793103451,-0.05345171994495954,0.24705848453703672,0.00888866454133922,0.17575651417878174,0.806743736828171
mean_personality_subj,-0.31396844564781806,0.024955539185357475,-0.027939881511835553,-0.04971246602772997,-0.23575019996380842,0.2976420223165275,-0.03541185010483809,0.17344212270168013,0.5313793808600095,0.49784243372813897,0.10275499537910017,0.5422773569653292,0.3086639976135094,0.30472106444475155,-0.24982254975637275,0.0070500500363811815,-0.39076443595195837,-0.26982714531372315,-0.2584089598635396,-0.09023371664037773,0.040361060234242276,0.01924938373437577,-0.08179448874351938,0.24046824137610354,0.3536292770023555,0.006328514229211109,-0.055882013912848416,0.10554304756270436,-0.20391866876033893,1.0,-0.13040866176340035,-0.2921034493629742,0.07821844909345754,-0.26082035796058445,-0.527279924428376,-0.09722577862056299
extraversion,0.40533961419994047,0.11986582537134619,-0.20802440962951205,0.14718099673591284,0.047946330148538434,-0.8659386893822643,0.20266980709997026,-0.040522044923655354,-0.06514796826379854,0.0804084401128346,0.8225616342407924,-0.21043453509079973,-0.03220365580549491,-0.20462629640949373,0.09234237189968982,-0.08146288378554703,0.14330919494215832,0.17704616824742173,-0.0642204393592168,0.1951635179481196,-9.998147762439885e-17,-0.012875655065615228,0.1342547888489012,-0.31619184170267195,0.05238215142544269,0.31612840694696553,0.10150258834900487,-0.05489131605734067,-0.05172413793103451,-0.13040866176340035,1.0,0.24524906798275375,0.00461791559882305,-0.0503690990675898,-0.06009321992142178,-0.02209881092649631
agreebleness,0.10882612743212282,-0.14864320106631726,0.15369068086676824,-0.3029155355689344,-0.07432160053315844,-0.4087842188836131,0.8911422510479492,0.0628132169088322,-0.37808546025624645,-0.20040335854522975,-0.02159180133253967,-0.7663536778675349,-0.27822436231454434,0.17890022540055503,-0.005613329390322537,-0.1683674750005342,-0.011615349838117161,0.1433345783503593,0.039188616678883396,0.26761645173559756,-0.06182742085368729,1.6292972976975773e-17,-0.19879004835325292,-0.30904362481712677,0.014121315922627692,0.014966998121661782,0.1004855074719944,-0.15932962027518272,-0.05345171994495954,-0.2921034493629742,0.24524906798275375,1.0,-0.19537758290656837,0.3803896371996293,0.19219285756942278,-0.1428057112684022
