,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8005670490537542,0.586470799068032,0.4766468900139213,0.4057292646900997,0.2727572211915275,0.632898043124597,0.5004510307101431,0.5085388644774206,0.8891156140257049,0.6536802286036026
Which picture best describes the relationship between Pepper and your national culture? ,0.8005670490537542,1.0,0.6936671575846833,0.7845328421680217,0.4819216299428069,0.4848485834909935,0.6303391568022239,0.6263499070629467,0.7307362532185943,0.9324594033438636,0.8007062376790307
Which picture best describes the relationship between Pepper and your own preferences? ,0.586470799068032,0.6936671575846833,1.0,0.6891489099895388,0.3099553504812009,0.3126830290398835,0.5970172630505645,0.4259179368028039,0.692881276178593,0.8544526411878187,0.6524398502826111
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.4766468900139213,0.7845328421680217,0.6891489099895388,1.0,0.5490166034831113,0.633360305906045,0.6519307056036955,0.5914093439426489,0.8219774478619731,0.7312101992846657,0.8302748528149756
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.4057292646900997,0.4819216299428069,0.3099553504812009,0.5490166034831113,1.0,0.8386154192834149,0.5530319029739242,0.5233742735048549,0.4560815870530138,0.44742199373870956,0.8082351571296734
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.2727572211915275,0.4848485834909935,0.3126830290398835,0.633360305906045,0.8386154192834149,1.0,0.36996211951215213,0.4658459895509805,0.4840130741524254,0.4011124696530146,0.7584672690756199
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.632898043124597,0.6303391568022239,0.5970172630505645,0.6519307056036955,0.5530319029739242,0.36996211951215213,1.0,0.5245949028412389,0.7354090614281453,0.6949479342024112,0.8038913389305851
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5004510307101431,0.6263499070629467,0.4259179368028039,0.5914093439426489,0.5233742735048549,0.4658459895509805,0.5245949028412389,1.0,0.6227927049512787,0.5804486237793167,0.7808618575713294
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5085388644774206,0.7307362532185943,0.692881276178593,0.8219774478619731,0.4560815870530138,0.4840130741524254,0.7354090614281453,0.6227927049512787,1.0,0.7238892209776522,0.8378917758232226
mean_cultural_closeness,0.8891156140257049,0.9324594033438636,0.8544526411878187,0.7312101992846657,0.44742199373870956,0.4011124696530146,0.6949479342024112,0.5804486237793167,0.7238892209776522,1.0,0.787943637050353
mean_competence,0.6536802286036026,0.8007062376790307,0.6524398502826111,0.8302748528149756,0.8082351571296734,0.7584672690756199,0.8038913389305851,0.7808618575713294,0.8378917758232226,0.787943637050353,1.0
