,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7819747213958942,0.6880065378176978,0.6300315023626968,0.48814230723083013,0.4411634883924314,0.521531100478469,0.5647079819651077,0.5210035581423721,0.9150834725207042,0.6559605359098704
Which picture best describes the relationship between Pepper and your national culture? ,0.7819747213958942,1.0,0.6739043434901395,0.6095389952169274,0.33574964160722837,0.39931773379241886,0.5239255882778433,0.44281185546220103,0.48435087883282835,0.9107663311188234,0.5814619506197838
Which picture best describes the relationship between Pepper and your own preferences? ,0.6880065378176978,0.6739043434901395,1.0,0.6553498303085068,0.5003084243049525,0.6130945771764289,0.5148632640208163,0.5630433808163388,0.6686020937585251,0.8737270574107833,0.7207487885309201
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.6300315023626968,0.6095389952169274,0.6553498303085068,1.0,0.7338135975555632,0.7087994136556195,0.8068824503943314,0.6695490178329259,0.7706108925014091,0.7016887949820443,0.8685074540843539
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.48814230723083013,0.33574964160722837,0.5003084243049525,0.7338135975555632,1.0,0.712279492680496,0.6194351248340277,0.5243580118668931,0.656408182391143,0.4898685899201832,0.80766213544658
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.4411634883924314,0.39931773379241886,0.6130945771764289,0.7087994136556195,0.712279492680496,1.0,0.6738785378689296,0.7232083887510393,0.8446136878054427,0.5376585102444451,0.9069286038963328
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.521531100478469,0.5239255882778433,0.5148632640208163,0.8068824503943314,0.6194351248340277,0.6738785378689296,1.0,0.5708097412683212,0.7579912687999878,0.5779474563288658,0.8341221699379922
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5647079819651077,0.44281185546220103,0.5630433808163388,0.6695490178329259,0.5243580118668931,0.7232083887510393,0.5708097412683212,1.0,0.7357138420657326,0.5812738186275737,0.8225629010555452
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5210035581423721,0.48435087883282835,0.6686020937585251,0.7706108925014091,0.656408182391143,0.8446136878054427,0.7579912687999878,0.7357138420657326,1.0,0.6193834010460701,0.9224718274319927
mean_cultural_closeness,0.9150834725207042,0.9107663311188234,0.8737270574107833,0.7016887949820443,0.4898685899201832,0.5376585102444451,0.5779474563288658,0.5812738186275737,0.6193834010460701,1.0,0.7247890734451052
mean_competence,0.6559605359098704,0.5814619506197838,0.7207487885309201,0.8685074540843539,0.80766213544658,0.9069286038963328,0.8341221699379922,0.8225629010555452,0.9224718274319927,0.7247890734451052,1.0
