,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8900775371264464,0.5825742720069086,0.5728953821499775,0.31667697186563126,0.3513754038965968,0.38693076121769693,0.2428769182620319,0.2911050883944382,0.9343308840584956,0.5094245974597769
Which picture best describes the relationship between Pepper and your national culture? ,0.8900775371264464,1.0,0.4902640090192633,0.542634826635792,0.28085248057170353,0.36286241279144793,0.38076636932408586,0.24691509022231095,0.23309746607651533,0.8951358956917427,0.4834120191650184
Which picture best describes the relationship between Pepper and your own preferences? ,0.5825742720069086,0.4902640090192633,1.0,0.6567264908277458,0.5732194579009638,0.4155256763510978,0.6494775846769725,0.3413584044245078,0.5917431813166292,0.8015233615955585,0.706635480248857
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5728953821499775,0.542634826635792,0.6567264908277458,1.0,0.656844303688293,0.5211413455237125,0.6828779918585943,0.5674967211335595,0.644226872588498,0.6778110794875153,0.7891146468494901
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.31667697186563126,0.28085248057170353,0.5732194579009638,0.656844303688293,1.0,0.5096871508193743,0.629450245274009,0.5781865608410173,0.7422148131530035,0.45286893480227813,0.832921245576327
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3513754038965968,0.36286241279144793,0.4155256763510978,0.5211413455237125,0.5096871508193743,1.0,0.5120893485503267,0.6130261738566052,0.636766170270764,0.4317179877203041,0.7732977914450051
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.38693076121769693,0.38076636932408586,0.6494775846769725,0.6828779918585943,0.629450245274009,0.5120893485503267,1.0,0.33165972613421996,0.7453676536507505,0.5462967307278476,0.812957852923488
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.2428769182620319,0.24691509022231095,0.3413584044245078,0.5674967211335595,0.5781865608410173,0.6130261738566052,0.33165972613421996,1.0,0.7204745217915659,0.31891857901002846,0.7437795241423429
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2911050883944382,0.23309746607651533,0.5917431813166292,0.644226872588498,0.7422148131530035,0.636766170270764,0.7453676536507505,0.7204745217915659,1.0,0.43348787406258793,0.9134305121960186
mean_cultural_closeness,0.9343308840584956,0.8951358956917427,0.8015233615955585,0.6778110794875153,0.45286893480227813,0.4317179877203041,0.5462967307278476,0.31891857901002846,0.43348787406258793,1.0,0.6526940590435681
mean_competence,0.5094245974597769,0.4834120191650184,0.706635480248857,0.7891146468494901,0.832921245576327,0.7732977914450051,0.812957852923488,0.7437795241423429,0.9134305121960186,0.6526940590435681,1.0
