,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.76004188790721,0.3576646146995635,-0.2563188465905693,-0.05564148840746567,-0.308327406296755,-0.19131158091484043,0.12878054909248293,-0.24182541670333724,0.7915988027372919,0.013868737737113473
Which picture best describes the relationship between Pepper and your national culture? ,0.76004188790721,1.0,0.6886615587844479,0.027418134380066708,0.30801116080320856,-0.2793721183078312,0.09208971625345115,0.45083481733371605,0.11640504929492976,0.944810582825764,0.37028735122682244
Which picture best describes the relationship between Pepper and your own preferences? ,0.3576646146995635,0.6886615587844479,1.0,-0.2580514738688885,-0.0756237677477526,-0.4930066485916347,-0.33093003354318573,0.1909406539564933,-0.19720265943665366,0.8305055169478297,-0.030158968973812778
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,-0.2563188465905693,0.027418134380066708,-0.2580514738688885,1.0,0.9534385795106441,0.8636494722738525,0.9285614794056761,0.7348643990094408,0.6019375109787456,-0.19705678736997206,0.8912150316396134
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.05564148840746567,0.30801116080320856,-0.0756237677477526,0.9534385795106441,1.0,0.7094426146838176,0.9285222033330643,0.8044948786685477,0.6774857401485104,0.05872764747449428,0.9618184745761306
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,-0.308327406296755,-0.2793721183078312,-0.4930066485916347,0.8636494722738525,0.7094426146838176,1.0,0.8031010299880185,0.6454972243679027,0.28333333333333327,-0.4339050767566326,0.6818302403173583
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,-0.19131158091484043,0.09208971625345115,-0.33093003354318573,0.9285614794056761,0.9285222033330643,0.8031010299880185,1.0,0.7892051872524704,0.7351770622775889,-0.18356608291147425,0.9459077960005733
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.12878054909248293,0.45083481733371605,0.1909406539564933,0.7348643990094408,0.8044948786685477,0.6454972243679027,0.7892051872524704,1.0,0.4088149087663384,0.29656008284352153,0.9008053882960294
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,-0.24182541670333724,0.11640504929492976,-0.19720265943665366,0.6019375109787456,0.6774857401485104,0.28333333333333327,0.7351770622775889,0.4088149087663384,1.0,-0.13187311156329026,0.7128418338021977
mean_cultural_closeness,0.7915988027372919,0.944810582825764,0.8305055169478297,-0.19705678736997206,0.05872764747449428,-0.4339050767566326,-0.18356608291147425,0.29656008284352153,-0.13187311156329026,1.0,0.12653710332446383
mean_competence,0.013868737737113473,0.37028735122682244,-0.030158968973812778,0.8912150316396134,0.9618184745761306,0.6818302403173583,0.9459077960005733,0.9008053882960294,0.7128418338021977,0.12653710332446383,1.0
