,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,,,,,,,,,,,,
Which picture best describes the relationship between Pepper and your country? ,,1.0,0.9477326853295678,0.88793772436272,0.7945466303660768,0.7653837971759038,0.763336765435562,0.711611034753692,0.7936677068333714,0.7092993656151907,0.9712198907870471,0.8492231452024472
Which picture best describes the relationship between Pepper and your national culture? ,,0.9477326853295678,1.0,0.9325804638491049,0.8656296842705662,0.7583510251054997,0.7408876433940658,0.8434303545248334,0.8030378123195553,0.7808688094430303,0.987887550464984,0.8837680865521637
Which picture best describes the relationship between Pepper and your own preferences? ,,0.88793772436272,0.9325804638491049,1.0,0.916515138991168,0.8324255707431552,0.8301992346604332,0.8930108366813807,0.8549267727591552,0.8666666666666668,0.9623214292123794,0.9456868985261485
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,,0.7945466303660768,0.8656296842705662,0.916515138991168,1.0,0.9271726499455307,0.9284671679985685,0.8444407432001202,0.8390707961757606,0.8583237015949035,0.8798556191878864,0.9579548606439409
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,,0.7653837971759038,0.7583510251054997,0.8324255707431552,0.9271726499455307,1.0,0.9898267954648645,0.6710934527955675,0.9024710774100551,0.7803989725717081,0.8027509669862443,0.9396664644763753
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,,0.763336765435562,0.7408876433940658,0.8301992346604332,0.9284671679985685,0.9898267954648645,1.0,0.6398788833789973,0.8571975270958511,0.7412493166611014,0.7945844172083156,0.9178329054439539
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,,0.711611034753692,0.8434303545248334,0.8930108366813807,0.8444407432001202,0.6710934527955675,0.6398788833789973,1.0,0.7683764821285886,0.9497099374230558,0.8365714258117247,0.8739264038956422
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,,0.7936677068333714,0.8030378123195553,0.8549267727591552,0.8390707961757606,0.9024710774100551,0.8571975270958511,0.7683764821285886,1.0,0.8466666107035111,0.8363985894014692,0.946425770719449
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,,0.7092993656151907,0.7808688094430303,0.8666666666666668,0.8583237015949035,0.7803989725717081,0.7412493166611014,0.9497099374230558,0.8466666107035111,1.0,0.803384677190564,0.9243095033769564
mean_cultural_closeness,,0.9712198907870471,0.987887550464984,0.9623214292123794,0.8798556191878864,0.8027509669862443,0.7945844172083156,0.8365714258117247,0.8363985894014692,0.803384677190564,1.0,0.9139224092919935
mean_competence,,0.8492231452024472,0.8837680865521637,0.9456868985261485,0.9579548606439409,0.9396664644763753,0.9178329054439539,0.8739264038956422,0.946425770719449,0.9243095033769564,0.9139224092919935,1.0
