,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7972547314200672,0.5958303460586057,0.47412438356870334,0.4019303066615993,0.26726293631510945,0.6263071260597357,0.48839567717465193,0.5031148472514365,0.8888063625577075,0.6474144795669353
Which picture best describes the relationship between Pepper and your national culture? ,0.7972547314200672,1.0,0.7046642122937135,0.785200457184817,0.47887427774131497,0.481475173214267,0.6233332042677364,0.6181692891927109,0.7280353784188216,0.932861496001569,0.796934652437215
Which picture best describes the relationship between Pepper and your own preferences? ,0.5958303460586057,0.7046642122937135,1.0,0.692561793731973,0.31286111563609464,0.31578753835212126,0.6085518714580359,0.4476290375564832,0.6994066279093292,0.8607017577233016,0.6648159990266456
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.47412438356870334,0.785200457184817,0.692561793731973,1.0,0.5474690382956464,0.6320500756175295,0.6516515511325592,0.596413134436567,0.8215978052791156,0.7302282340625197,0.832243311542797
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.4019303066615993,0.47887427774131497,0.31286111563609464,0.5474690382956464,1.0,0.8379695030599333,0.5509131686546758,0.5249343218988861,0.4531946391296978,0.4447032652083952,0.8093555994258477
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.26726293631510945,0.481475173214267,0.31578753835212126,0.6320500756175295,0.8379695030599333,1.0,0.36516448330812934,0.4647822259753775,0.48108129950370887,0.39794711503506214,0.758617418397525
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6263071260597357,0.6233332042677364,0.6085518714580359,0.6516515511325592,0.5509131686546758,0.36516448330812934,1.0,0.5102753774952358,0.7328799842888953,0.6926358017859847,0.799749969251698
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.48839567717465193,0.6181692891927109,0.4476290375564832,0.596413134436567,0.5249343218988861,0.4647822259753775,0.5102753774952358,1.0,0.6215256631421929,0.5796179350756276,0.7768033582340261
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5031148472514365,0.7280353784188216,0.6994066279093292,0.8215978052791156,0.4531946391296978,0.48108129950370887,0.7328799842888953,0.6215256631421929,1.0,0.7218263706648271,0.8369172087271707
mean_cultural_closeness,0.8888063625577075,0.932861496001569,0.8607017577233016,0.7302282340625197,0.4447032652083952,0.39794711503506214,0.6926358017859847,0.5796179350756276,0.7218263706648271,1.0,0.786971977609478
mean_competence,0.6474144795669353,0.796934652437215,0.6648159990266456,0.832243311542797,0.8093555994258477,0.758617418397525,0.799749969251698,0.7768033582340261,0.8369172087271707,0.786971977609478,1.0
