,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.08146326225734694,-0.07639407205616153,0.09802530984866267,0.2630318254586124,0.23508522397755136,0.3737936531425658,0.08450866370955375,0.11687875626003391,0.21634471185736665,-0.021676728358589453,0.21958342152414984
Which picture best describes the relationship between Pepper and your country? ,-0.08146326225734694,1.0,0.8553267333886735,0.6740019754507524,0.5627526764894359,0.40114895148295426,0.44047510472049206,0.49375946005802235,0.31024788199388803,0.3673481790673133,0.9421431784491704,0.5889566369978162
Which picture best describes the relationship between Pepper and your national culture? ,-0.07639407205616153,0.8553267333886735,1.0,0.570685876774886,0.582776072619552,0.39042471162901077,0.3987922151935135,0.48398916336209885,0.2487311977097637,0.3547881241873984,0.902886438865741,0.5537344252350828
Which picture best describes the relationship between Pepper and your own preferences? ,0.09802530984866267,0.6740019754507524,0.570685876774886,1.0,0.6699411678008624,0.6153589131911937,0.5684170902656505,0.6674322290514978,0.4005916415010161,0.6202032986803889,0.8382438092913883,0.753949136538104
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.2630318254586124,0.5627526764894359,0.582776072619552,0.6699411678008624,1.0,0.6687719644007292,0.687806701790296,0.7026707017779494,0.5586065003422515,0.739273531648445,0.6770796946802649,0.8289074533698558
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.23508522397755136,0.40114895148295426,0.39042471162901077,0.6153589131911937,0.6687719644007292,1.0,0.6853379329157135,0.6823325334558117,0.41088083406672415,0.7197763366512102,0.5252660301262573,0.8358656897196896
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3737936531425658,0.44047510472049206,0.3987922151935135,0.5684170902656505,0.687806701790296,0.6853379329157135,1.0,0.6386097178228629,0.5050497180679809,0.7393014701546488,0.5253327977374599,0.8567061506788064
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.08450866370955375,0.49375946005802235,0.48398916336209885,0.6674322290514978,0.7026707017779494,0.6823325334558117,0.6386097178228629,1.0,0.3825737911369406,0.7621152007890672,0.6139304049175508,0.8452122060977629
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.11687875626003391,0.31024788199388803,0.2487311977097637,0.4005916415010161,0.5586065003422515,0.41088083406672415,0.5050497180679809,0.3825737911369406,1.0,0.6908373938731263,0.3582147387451831,0.6830216900118433
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.21634471185736665,0.3673481790673133,0.3547881241873984,0.6202032986803889,0.739273531648445,0.7197763366512102,0.7393014701546488,0.7621152007890672,0.6908373938731263,1.0,0.50133155227218,0.9141471873169204
mean_cultural_closeness,-0.021676728358589453,0.9421431784491704,0.902886438865741,0.8382438092913883,0.6770796946802649,0.5252660301262573,0.5253327977374599,0.6139304049175508,0.3582147387451831,0.50133155227218,1.0,0.7077149138367015
mean_competence,0.21958342152414984,0.5889566369978162,0.5537344252350828,0.753949136538104,0.8289074533698558,0.8358656897196896,0.8567061506788064,0.8452122060977629,0.6830216900118433,0.9141471873169204,0.7077149138367015,1.0
