,,0
Which picture best describes the relationship between Pepper and your country? ,mean_cultural_closeness,0.934728857798152
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your country? ,0.934728857798152
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_competence,0.9088053208476443
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9088053208476443
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your national culture? ,0.8954250628437308
Which picture best describes the relationship between Pepper and your national culture? ,mean_cultural_closeness,0.8954250628437308
Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,0.8933655531930894
Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your country? ,0.8933655531930894
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,mean_competence,0.8231238237005858
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8231238237005858
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,mean_competence,0.8191696210080704
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8191696210080704
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your own preferences? ,0.8013768923929608
Which picture best describes the relationship between Pepper and your own preferences? ,mean_cultural_closeness,0.8013768923929608
