,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9426483026146381,0.5183576194025131,0.17589401725040946,0.11566050310260985,0.17072388121079377,0.2584696302299368,0.3291101951556487,0.2120535862156879,0.9328146773006458,0.3899710426878647
Which picture best describes the relationship between Pepper and your national culture? ,0.9426483026146381,1.0,0.5955807754866758,0.232061022707119,0.17637070704455776,0.29953885512779244,0.351520450507998,0.3957231095943966,0.21919089791905583,0.9589230417765742,0.4758915435647879
Which picture best describes the relationship between Pepper and your own preferences? ,0.5183576194025131,0.5955807754866758,1.0,0.5379849553752357,0.46711176518139924,0.5208850778246517,0.5532269410175911,0.4489049154891192,0.4519669622269446,0.7741365011690529,0.6732677267253177
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.17589401725040946,0.232061022707119,0.5379849553752357,1.0,0.7263028903707266,0.48692111416086986,0.7228056371738698,0.720582719530298,0.8514019924721659,0.34198127674932105,0.8442766267140729
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.11566050310260985,0.17637070704455776,0.46711176518139924,0.7263028903707266,1.0,0.6128506088627036,0.6498839783938232,0.7003936772069251,0.6104313589590761,0.2727067770523553,0.8546533821579645
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.17072388121079377,0.29953885512779244,0.5208850778246517,0.48692111416086986,0.6128506088627036,1.0,0.3165415614839396,0.45598628831337834,0.38778464107511357,0.36027752590874135,0.6950754906756033
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.2584696302299368,0.351520450507998,0.5532269410175911,0.7228056371738698,0.6498839783938232,0.3165415614839396,1.0,0.6002853801307145,0.6454651272279975,0.42574359291273817,0.7851467927350643
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3291101951556487,0.3957231095943966,0.4489049154891192,0.720582719530298,0.7003936772069251,0.45598628831337834,0.6002853801307145,1.0,0.7811662992165215,0.4349444832600138,0.869463699475275
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2120535862156879,0.21919089791905583,0.4519669622269446,0.8514019924721659,0.6104313589590761,0.38778464107511357,0.6454651272279975,0.7811662992165215,1.0,0.32182479870646963,0.8204441935026744
mean_cultural_closeness,0.9328146773006458,0.9589230417765742,0.7741365011690529,0.34198127674932105,0.2727067770523553,0.36027752590874135,0.42574359291273817,0.4349444832600138,0.32182479870646963,1.0,0.5662444447614393
mean_competence,0.3899710426878647,0.4758915435647879,0.6732677267253177,0.8442766267140729,0.8546533821579645,0.6950754906756033,0.7851467927350643,0.869463699475275,0.8204441935026744,0.5662444447614393,1.0
