,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
Nationality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italy or Germany?,,1.0,,0.03378686891997413,-0.11568015734921523,-0.06187437366864418,0.6465944642798107,-0.11123379096642266,0.14863787373182358,0.5415276135764961,-0.018505830254940157,-0.1860950518521161,0.27592167609350815,-0.6638642459409426,-0.38741365346641804,-0.4276532841238291,-0.21504317102911205,-0.010820457886019966,0.008014825107879719,-0.12383169007477729,-0.30058876482865643,-0.26397666695531424,0.0767688419798981,-0.3597837669140912,-0.050493909576809104,-0.1991274911100793,-0.37215331132239565,-0.2966068894677879,-0.06470802467210407,0.20749360184881874,0.028180196702686573,0.5903058507426809,0.23070258492429774,-0.4576782104576348,-0.568226561604158,-0.29976681649574677
Which picture best describes your relationship with Italian or German language?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italian or German Culture?,,0.03378686891997413,,1.0,-0.2743445508163419,0.43875236638699633,-0.10998533626601523,0.3429395382304592,0.3825460278380028,0.5597928684393498,-0.5477225575051662,0.16829726687457897,-0.17013616341790527,0.1996807659577181,-0.35832490721471605,-0.025416428388767058,-0.4028934570633855,-0.35139233751671906,-0.38547788583644216,0.11198865732661305,-0.017376201171423016,-0.00478737491351183,-0.10758287072798364,-0.15299751534052605,0.2155504683485664,-0.2376465939466792,-0.5137468353292414,-0.15599516255557638,0.6295276256420687,0.41418739793783765,-0.5444543033712508,-0.16415176749272672,-0.30821614077180565,-0.1505115333881355,-0.5805942008581395,0.43409044037489947
I see myself as someone who  [... is reserved ],,-0.11568015734921523,,-0.2743445508163419,1.0,0.04521699705952412,-0.43450383850969243,0.3251528993882845,-0.31065027779442667,-0.41384723682946734,-0.3966988053883346,0.07253113182701137,-0.21086537485779253,0.01577702305248003,0.3774892251499341,0.08702127569830807,0.5238359520839706,0.32566985672481275,0.6273638287483837,0.4236488296796154,0.28373577458557575,0.2899965606282947,-0.4646806072939981,0.241770439423371,-0.6408667515735149,-0.0333808886114997,0.28143626988016607,0.06800204009180459,0.5744591124653063,-0.4134944181819487,-0.2288191730528837,-0.37217782112820025,-0.3215783677115778,0.21802186042584784,0.44738100156410354,0.5586588827282372
I see myself as someone who  [... is generally trusting],,-0.06187437366864418,,0.43875236638699633,0.04521699705952412,1.0,-0.2098101154547113,0.28261352459196515,0.4232561977400191,0.17085944049692478,-0.6060106503164306,0.4272844524862107,0.18327810367085978,-0.14170031301722186,0.14582344438340414,0.16872731734937912,0.03502331577755825,-0.22604299452739376,0.15159418619718937,0.08856004551467457,0.3473823544848545,0.20822070975452114,-0.1753460569544439,-0.259172536753931,-0.0877201419721821,-0.326404190998691,0.1066276139218672,-0.1280617269892006,0.40999701576633296,0.5043477683272437,-0.9148619259333955,-0.362696682836082,-0.06241410513336794,-0.36176950964196,-0.1360557408118897,0.18704670859509195
I see myself as someone who  [... tends to be lazy],,0.6465944642798107,,-0.10998533626601523,-0.43450383850969243,-0.2098101154547113,1.0,-0.4224451888293159,0.4487941707625716,0.4147806778921701,0.34136821478356205,-0.24231575768533278,0.519546590836306,-0.4831630361737308,-0.17515771294444074,-0.32986126191632187,-0.3679609653740238,-0.04696466357842328,-0.2391620840334205,-0.09853688107237642,-0.020385358174558714,-0.14321916279679225,0.306699390493415,-0.053847946152296176,0.4003914881143713,0.20910112438158895,-0.09643454880305058,-0.06152919871009877,-0.4446886797649996,0.48655111040969146,0.3006840330747397,0.8917248011065911,0.5632491747112683,-0.56283809479466,-0.41562435303598816,-0.3300344295531018
"I see myself as someone who  [... is relaxed, handles stress well]",,-0.11123379096642266,,0.3429395382304592,0.3251528993882845,0.28261352459196515,-0.4224451888293159,1.0,-0.10495212651092889,-0.12933059894386184,-0.5259400186578375,0.2518507068541806,-0.39538278089001005,0.4930446936315178,-0.11235088294097069,-0.16735292573013952,-0.21827061260695638,0.07321903349815005,0.30913434525160116,-0.23462170386716955,-0.09534378249483728,-0.17337198301376958,0.042502371850324114,0.2518507068541805,-0.06307906396229665,-0.15647695332502184,-0.22551565116821776,0.38960507529463795,0.5546242278191542,0.1162677094784619,-0.43858139947625135,-0.4464369372645774,-0.8390914232552592,0.3362436889409917,0.10266837600475394,0.5465878836502637
I see myself as someone who  [... has few artistic interests],,0.14863787373182358,,0.3825460278380028,-0.31065027779442667,0.4232561977400191,0.4487941707625716,-0.10495212651092889,1.0,0.4508348173337161,0.034921514788478915,-0.2224086486978884,0.33691014050742907,-0.35138058572276476,-0.09138384662027386,-0.14584430582928049,-0.24972199152043612,-0.5274855735217322,-0.22686620622480333,-0.038946196384733504,0.44314644913612555,0.11354625792998702,-0.12181998358678262,-0.42725871986699604,0.0952847716488664,0.33333945532628756,0.11529866255280075,-0.3333587388692365,0.07462130193352864,0.7416256283368587,-0.23929908253350773,0.4532204651482771,0.26302299620512104,-0.8636638386215743,-0.43578700570692525,0.01927483578001718
"I see myself as someone who  [... is ongoing, sociable]",,0.5415276135764961,,0.5597928684393498,-0.41384723682946734,0.17085944049692478,0.4147806778921701,-0.12933059894386184,0.4508348173337161,1.0,-0.11834115780078212,-0.028849488160527865,0.44347517170663353,-0.42358687104367887,-0.33783196234608814,-0.2815633522534223,-0.09616496053509238,-0.2600043559887592,-0.4705978928942327,0.1823722231782873,-0.010921626381844202,0.1444345713248689,-0.16228816518671593,-0.33176911384606866,0.10386949779898576,-0.25392940513732515,-0.41332493775580154,-0.5477225575051662,0.142111461063063,0.5949496884417595,-0.16382439572766344,0.3364429795300419,0.340883208099086,-0.5321386295276813,-0.9884141471305329,-0.11175612031583389
I see myself as someone who  [... tends to find fault with others],,-0.018505830254940157,,-0.5477225575051662,-0.3966988053883346,-0.6060106503164306,0.34136821478356205,-0.5259400186578375,0.034921514788478915,-0.11834115780078212,1.0,-0.38548087581354473,0.05481612620668946,-0.10936965981495168,-0.08722783759886477,0.06264518021884172,0.04469343487693275,0.004872544551705833,-0.054137162433851416,-0.41264225648956016,-0.19034674690672013,-0.12586335510551055,0.24041630560342614,-0.2095004759856219,0.04722474151812526,0.5553681076004986,0.09754878659299578,-0.26516504294495535,-0.7867415485093839,-0.09977079368761013,0.875595035770913,0.44563901538054285,0.35061978369026525,-0.08243856200137387,0.09645635353681555,-0.6323645469305421
I see myself as someone who  [... does a thorough job],,-0.1860950518521161,,0.16829726687457897,0.07253113182701137,0.4272844524862107,-0.24231575768533278,0.2518507068541806,-0.2224086486978884,-0.028849488160527865,-0.38548087581354473,1.0,-0.014699525800946783,0.18330396631694393,0.11695535037541586,0.5319673736682586,0.2659176029962547,0.643512573952541,0.29397845285460106,0.03738324287409464,0.2594711230758008,0.3832212234145268,-0.14853424511719285,0.44943820224719117,0.056283624256541785,-0.19779480091221577,0.2414653111892959,0.18171742753699147,0.20185697167809658,0.19747440511315667,-0.45513787162476527,-0.6551690234385107,-0.16105691426395277,0.24870121889555613,0.04580401114968062,0.33817742104475784
I see myself as someone who  [... get nervous easily],,0.27592167609350815,,-0.17013616341790527,-0.21086537485779253,0.18327810367085978,0.519546590836306,-0.39538278089001005,0.33691014050742907,0.44347517170663353,0.05481612620668946,-0.014699525800946783,1.0,-0.383694148838341,0.34426743512802943,-0.25029797388407116,0.053898261270136576,-0.1025641025641028,-0.32287374069492925,0.1271579892450954,0.34501995770199184,0.2989714675246441,-0.14057269920110307,-0.06614786610425875,-0.027612558838782476,-0.2892097186352919,0.15794943794779712,-0.13437096247164276,-0.3151934002093938,0.6021161877915182,-0.08347257041177224,0.41142239174273054,0.8314264514802499,-0.4338204114206685,-0.3586595008511376,-0.409537102273516
I see myself as someone who  [... has active imagination],,-0.6638642459409426,,0.1996807659577181,0.01577702305248003,-0.14170031301722186,-0.4831630361737308,0.4930446936315178,-0.35138058572276476,-0.42358687104367887,-0.10936965981495168,0.18330396631694393,-0.383694148838341,1.0,2.0388859411712707e-16,0.15834536292365128,-0.29573039899133585,0.13002968377299332,-0.06868317124935036,-0.21955399403126272,-0.2026300805057549,-0.16289331591752143,0.26603593670259074,0.49125462972940936,0.2157802968802315,-0.00759255262504241,-0.17726750482215758,0.5207292559488697,0.1827142314804284,-0.12470740302950356,0.030533299802236992,-0.46174156590732673,-0.525498207134838,0.7753998634282706,0.39560244649920834,0.37577118871828324
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",,-0.38741365346641804,,-0.35832490721471605,0.3774892251499341,0.14582344438340414,-0.17515771294444074,-0.11235088294097069,-0.09138384662027386,-0.33783196234608814,-0.08722783759886477,0.11695535037541586,0.34426743512802943,2.0388859411712707e-16,1.0,0.3157210972633317,0.46782140150166296,0.17000860993976796,0.24555791586785444,0.42803546928703234,0.6862794519015993,0.6953232589234749,-0.5263308413815136,0.3508660511262474,-0.36616107411479043,-0.27249501992267866,0.3927216791492362,0.18503818642318845,1.410924135255109e-17,-0.02841727539230304,-0.1328282810132129,-0.1909508025468941,0.27185604933940904,0.061636607126912574,0.47677515136232085,0.0424306092330287
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",,-0.4276532841238291,,-0.025416428388767058,0.08702127569830807,0.16872731734937912,-0.32986126191632187,-0.16735292573013952,-0.14584430582928049,-0.2815633522534223,0.06264518021884172,0.5319673736682586,-0.25029797388407116,0.15834536292365128,0.3157210972633317,1.0,0.5319673736682586,0.558930976911855,0.5004246767431868,0.18009643415909743,0.3497796504118915,0.5869745352852183,-0.2598747462161922,0.20532074071406467,-0.18700025319924465,-0.019328408438016767,0.3677022877468599,-0.19031231414822153,0.04867710231310715,-0.14153800012099044,-0.07066255563876603,-0.5050117467451247,-0.0470025208211333,0.18362234928207033,0.31387563795996204,0.1381192487089961
