,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8567786854305904,0.9557702679769183,0.8450280112152581,0.700323447221526,0.7536981479671921,0.774104274783174,0.5051113488675287,0.6382753688431215,0.9868224500852906,0.8345611893967053
Which picture best describes the relationship between Pepper and your national culture? ,0.8567786854305904,1.0,0.7353134546731596,0.8128277311057649,0.71875,0.6932325934139482,0.8217155195759761,0.31084949572675213,0.6462303276414969,0.9204733816176492,0.787601374276219
Which picture best describes the relationship between Pepper and your own preferences? ,0.9557702679769183,0.7353134546731596,1.0,0.8332398609521601,0.7050950935222076,0.7820718404573608,0.7765882918145681,0.5959017222609021,0.6844106557401578,0.9370317867142224,0.8595320504344321
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8450280112152581,0.8128277311057649,0.8332398609521601,1.0,0.8528028654224418,0.9275578884164786,0.9048665971292448,0.5999480867814996,0.8660254037844386,0.8744107049392178,0.9711123436734479
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.700323447221526,0.71875,0.7050950935222076,0.8528028654224418,1.0,0.8545884556740914,0.702048210899863,0.18814574741356035,0.7154692913173714,0.7456999547282218,0.8197881796645969
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.7536981479671921,0.6932325934139482,0.7820718404573608,0.9275578884164786,0.8545884556740914,1.0,0.8070694336308326,0.514675424215321,0.9003895260948445,0.7793146286867976,0.9466096849191953
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.774104274783174,0.8217155195759761,0.7765882918145681,0.9048665971292448,0.702048210899863,0.8070694336308326,1.0,0.6411197992972816,0.8484495809141832,0.8336120947362916,0.9280205004455739
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5051113488675287,0.31084949572675213,0.5959017222609021,0.5999480867814996,0.18814574741356035,0.514675424215321,0.6411197992972816,1.0,0.7008157320481321,0.48571345317564074,0.6722508224785276
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.6382753688431215,0.6462303276414969,0.6844106557401578,0.8660254037844386,0.7154692913173714,0.9003895260948445,0.8484495809141832,0.7008157320481321,1.0,0.6884198943803831,0.940776355607798
mean_cultural_closeness,0.9868224500852906,0.9204733816176492,0.9370317867142224,0.8744107049392178,0.7456999547282218,0.7793146286867976,0.8336120947362916,0.48571345317564074,0.6884198943803831,1.0,0.8685160364133586
mean_competence,0.8345611893967053,0.787601374276219,0.8595320504344321,0.9711123436734479,0.8197881796645969,0.9466096849191953,0.9280205004455739,0.6722508224785276,0.940776355607798,0.8685160364133586,1.0
