,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.16079474823472664,0.2169896295217572,0.20816315926167214,0.12035190113711222,0.2756957813239438,0.3180308112998224,-0.018691919360725173,0.16709531189000026,0.11150232185696819,0.21667640275113734,0.22114287054533174
Which picture best describes the relationship between Pepper and your country? ,0.16079474823472664,1.0,0.7892154781730762,0.6371104700315106,0.4769841909338073,0.38327131635066713,0.3690785344992769,0.6121471544151496,0.5288620757044183,0.46271683597076924,0.8942285566669586,0.6307638182214829
Which picture best describes the relationship between Pepper and your national culture? ,0.2169896295217572,0.7892154781730762,1.0,0.7402900336187762,0.7309357512161155,0.3929078839350566,0.5115415892528928,0.5997166867992313,0.5687539524937625,0.6248205539203197,0.9346307886284531,0.7103937281918216
Which picture best describes the relationship between Pepper and your own preferences? ,0.20816315926167214,0.6371104700315106,0.7402900336187762,1.0,0.6822557871011472,0.42548379348652143,0.5245147920124746,0.6250504031213772,0.521539346565653,0.6671825238610835,0.879113506494229,0.7148000522682343
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.12035190113711222,0.4769841909338073,0.7309357512161155,0.6822557871011472,1.0,0.6508420315576092,0.7571659106138717,0.6699741735855352,0.6436849949774911,0.8483730556116089,0.6993574843927854,0.8599858115486657
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.2756957813239438,0.38327131635066713,0.3929078839350566,0.42548379348652143,0.6508420315576092,1.0,0.8495583534632706,0.5550242287769783,0.6587648577092686,0.5755855659490363,0.443842909217774,0.8437779674319048
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.3180308112998224,0.3690785344992769,0.5115415892528928,0.5245147920124746,0.7571659106138717,0.8495583534632706,1.0,0.4391370728120624,0.6501422544200021,0.6596131189550622,0.5197348036248209,0.8506018181476124
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,-0.018691919360725173,0.6121471544151496,0.5997166867992313,0.6250504031213772,0.6699741735855352,0.5550242287769783,0.4391370728120624,1.0,0.5552923088359466,0.754822660727701,0.6782503293938547,0.788507452934438
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.16709531189000026,0.5288620757044183,0.5687539524937625,0.521539346565653,0.6436849949774911,0.6587648577092686,0.6501422544200021,0.5552923088359466,1.0,0.6554450774978149,0.5979824738110124,0.8378507211046118
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.11150232185696819,0.46271683597076924,0.6248205539203197,0.6671825238610835,0.8483730556116089,0.5755855659490363,0.6596131189550622,0.754822660727701,0.6554450774978149,1.0,0.6490093099489709,0.862210565675909
mean_cultural_closeness,0.21667640275113734,0.8942285566669586,0.9346307886284531,0.879113506494229,0.6993574843927854,0.443842909217774,0.5197348036248209,0.6782503293938547,0.5979824738110124,0.6490093099489709,1.0,0.7596395795663432
mean_competence,0.22114287054533174,0.6307638182214829,0.7103937281918216,0.7148000522682343,0.8599858115486657,0.8437779674319048,0.8506018181476124,0.788507452934438,0.8378507211046118,0.862210565675909,0.7596395795663432,1.0
