,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.7694894591784572,0.5769480148947528,0.44670403617359933,0.4092140921409214,0.34256137056926184,0.6291486087309751,0.47058713265842184,0.4584795713620935,0.8774238959070099,0.6353546370541814
Which picture best describes the relationship between Pepper and your national culture? ,0.7694894591784572,1.0,0.7087212476152355,0.7806554944251046,0.4813456451113002,0.567819633841665,0.6282638733791615,0.609843252051165,0.7014002466400311,0.9302279205936964,0.7894430507616657
Which picture best describes the relationship between Pepper and your own preferences? ,0.5769480148947528,0.7087212476152355,1.0,0.6912032225603625,0.4498164728017118,0.4983970760054906,0.6266015956320585,0.4331424780475167,0.6872169747891571,0.8588272405739739,0.7143631051809632
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.44670403617359933,0.7806554944251046,0.6912032225603625,1.0,0.6235642274578256,0.7634192554324177,0.6545986001194289,0.5947692728175448,0.8319267228398916,0.7217607122568243,0.8564782590694747
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.4092140921409214,0.4813456451113002,0.4498164728017118,0.6235642274578256,1.0,0.8373504892410171,0.610918266793943,0.5873882518425629,0.48019822169199433,0.503050545147781,0.8265525524203706
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.34256137056926184,0.567819633841665,0.4983970760054906,0.7634192554324177,0.8373504892410171,1.0,0.42915619572197,0.5671790787373094,0.555640600417218,0.5298116803602813,0.8070809016221421
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6291486087309751,0.6282638733791615,0.6266015956320585,0.6545986001194289,0.610918266793943,0.42915619572197,1.0,0.5172421191126545,0.7603272960614331,0.7063834158174456,0.8196520027568954
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.47058713265842184,0.609843252051165,0.4331424780475167,0.5947692728175448,0.5873882518425629,0.5671790787373094,0.5172421191126545,1.0,0.6135892696660082,0.5681299245640103,0.7931295548871433
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4584795713620935,0.7014002466400311,0.6872169747891571,0.8319267228398916,0.48019822169199433,0.555640600417218,0.7603272960614331,0.6135892696660082,1.0,0.6944453139972333,0.8397466767024026
mean_cultural_closeness,0.8774238959070099,0.9302279205936964,0.8588272405739739,0.7217607122568243,0.503050545147781,0.5298116803602813,0.7063834158174456,0.5681299245640103,0.6944453139972333,1.0,0.8030815147510665
mean_competence,0.6353546370541814,0.7894430507616657,0.7143631051809632,0.8564782590694747,0.8265525524203706,0.8070809016221421,0.8196520027568954,0.7931295548871433,0.8397466767024026,0.8030815147510665,1.0
