,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9409782963141923,0.5167163533203052,0.18288302201374257,0.10151699173145283,0.20570081327415876,0.288658476576126,0.3234218000821397,0.19462373126963345,0.9307637555251818,0.39044152294421614
Which picture best describes the relationship between Pepper and your national culture? ,0.9409782963141923,1.0,0.5912527648415464,0.25340553465005355,0.15489472542567184,0.3520274411572642,0.3695625868540278,0.38576577640869814,0.21568142952348873,0.9569043340185719,0.47801789792362254
Which picture best describes the relationship between Pepper and your own preferences? ,0.5167163533203052,0.5912527648415464,1.0,0.5365322695889526,0.4330594435618841,0.5412658773652744,0.5348529782410615,0.3908425618106539,0.44490035757926044,0.7756851600986925,0.6466825758277454
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.18288302201374257,0.25340553465005355,0.5365322695889526,1.0,0.7636333250035282,0.47358616340288795,0.7938910481078139,0.7399327485474149,0.8482381124824869,0.35498135083239735,0.865904495491722
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.10151699173145283,0.15489472542567184,0.4330594435618841,0.7636333250035282,1.0,0.6429265362400202,0.6371887781110991,0.6865481404144146,0.636440564493446,0.24941689522565755,0.8552559226445321
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.20570081327415876,0.3520274411572642,0.5412658773652744,0.47358616340288795,0.6429265362400202,1.0,0.33848957932630674,0.45858524745629287,0.35902489737439164,0.4038905965069497,0.7059056247166607
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.288658476576126,0.3695625868540278,0.5348529782410615,0.7938910481078139,0.6371887781110991,0.33848957932630674,1.0,0.5975630051001968,0.7173249059962662,0.4404206152850293,0.7993578426414429
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3234218000821397,0.38576577640869814,0.3908425618106539,0.7399327485474149,0.6865481404144146,0.45858524745629287,0.5975630051001968,1.0,0.8031391288068556,0.4102625578692068,0.8611668414669029
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.19462373126963345,0.21568142952348873,0.44490035757926044,0.8482381124824869,0.636440564493446,0.35902489737439164,0.7173249059962662,0.8031391288068556,1.0,0.31305152225625105,0.8331918656420685
mean_cultural_closeness,0.9307637555251818,0.9569043340185719,0.7756851600986925,0.35498135083239735,0.24941689522565755,0.4038905965069497,0.4404206152850293,0.4102625578692068,0.31305152225625105,1.0,0.5606119693133271
mean_competence,0.39044152294421614,0.47801789792362254,0.6466825758277454,0.865904495491722,0.8552559226445321,0.7059056247166607,0.7993578426414429,0.8611668414669029,0.8331918656420685,0.5606119693133271,1.0
