,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8646920305474705,0.8365237152567886,0.6532048869585464,0.6000000000000001,0.677365137434578,0.5362101896843882,0.6145098677990272,0.4008899270299636,0.957197594889302,0.6808323318599785
Which picture best describes the relationship between Pepper and your national culture? ,0.8646920305474705,1.0,0.7197633633294866,0.8178233008763633,0.7445959151936551,0.7321402951379644,0.6639528095680696,0.6502621848846117,0.5240002587656238,0.9210916859862174,0.7738294093052893
Which picture best describes the relationship between Pepper and your own preferences? ,0.8365237152567886,0.7197633633294866,1.0,0.6703120876286911,0.5465288273011017,0.6673665793703669,0.6836559403266642,0.7227191432768397,0.5474847899535484,0.9209101943139987,0.7360772225694814
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.6532048869585464,0.8178233008763633,0.6703120876286911,1.0,0.9372070117231318,0.908428708510801,0.8988305959019475,0.8150828828490414,0.8662581367315852,0.7705157145460969,0.971287341601219
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.6000000000000001,0.7445959151936551,0.5465288273011017,0.9372070117231318,1.0,0.937890190294031,0.8505403008786847,0.7374118413588326,0.7924568325010908,0.6772624492141289,0.9430962051817932
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.677365137434578,0.7321402951379644,0.6673665793703669,0.908428708510801,0.937890190294031,1.0,0.8349657214468659,0.7631205286037523,0.8525371202334081,0.7442008878968475,0.9629230859280992
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.5362101896843882,0.6639528095680696,0.6836559403266642,0.8988305959019475,0.8505403008786847,0.8349657214468659,1.0,0.7139306476801297,0.862775561664445,0.6837332565246029,0.9266092970112012
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.6145098677990272,0.6502621848846117,0.7227191432768397,0.8150828828490414,0.7374118413588326,0.7631205286037523,0.7139306476801297,1.0,0.6454773320051693,0.7173786919057364,0.8443908650441123
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.4008899270299636,0.5240002587656238,0.5474847899535484,0.8662581367315852,0.7924568325010908,0.8525371202334081,0.862775561664445,0.6454773320051693,1.0,0.5362803131151584,0.8858272671556469
mean_cultural_closeness,0.957197594889302,0.9210916859862174,0.9209101943139987,0.7705157145460969,0.6772624492141289,0.7442008878968475,0.6837332565246029,0.7173786919057364,0.5362803131151584,1.0,0.7887063014232465
mean_competence,0.6808323318599785,0.7738294093052893,0.7360772225694814,0.971287341601219,0.9430962051817932,0.9629230859280992,0.9266092970112012,0.8443908650441123,0.8858272671556469,0.7887063014232465,1.0
