,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.877955284330257,0.5356591768767407,0.5322099114682448,0.32562586595237963,0.31279562167045283,0.3677595623549239,0.340410936120873,0.3881029321172458,0.9225215098294228,0.531157710585832
Which picture best describes the relationship between Pepper and your national culture? ,0.877955284330257,1.0,0.41310293073407045,0.4915074349923197,0.2794102034793234,0.3222214675808384,0.3557898497108581,0.32065249205551083,0.3347277743582527,0.865651488520295,0.4952631003708575
Which picture best describes the relationship between Pepper and your own preferences? ,0.5356591768767407,0.41310293073407045,1.0,0.6526816431210646,0.6018682915713232,0.4027449909529016,0.6732764069389084,0.3889548276561101,0.702878986622198,0.7878655803181055,0.7435875516574714
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.5322099114682448,0.4915074349923197,0.6526816431210646,1.0,0.6756743867201982,0.5015184489287098,0.6921860376179477,0.612749921002059,0.7288951613834163,0.6613491802004067,0.8123202195382827
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.32562586595237963,0.2794102034793234,0.6018682915713232,0.6756743867201982,1.0,0.47323468849933864,0.6456648677243455,0.5010374962597627,0.7271500946561782,0.4862705021805067,0.8132471859708448
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.31279562167045283,0.3222214675808384,0.4027449909529016,0.5015184489287098,0.47323468849933864,1.0,0.4739904138944775,0.6282398927290092,0.6574108933716353,0.40889149467230446,0.7593753343659483
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.3677595623549239,0.3557898497108581,0.6732764069389084,0.6921860376179477,0.6456648677243455,0.4739904138944775,1.0,0.3114292215822251,0.7826421504315902,0.5605396943570848,0.8172189829561692
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.340410936120873,0.32065249205551083,0.3889548276561101,0.612749921002059,0.5010374962597627,0.6282398927290092,0.3114292215822251,1.0,0.679236142793894,0.4126747274247666,0.724520111951546
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.3881029321172458,0.3347277743582527,0.702878986622198,0.7288951613834163,0.7271500946561782,0.6574108933716353,0.7826421504315902,0.679236142793894,1.0,0.5738039087198731,0.9358242367240589
mean_cultural_closeness,0.9225215098294228,0.865651488520295,0.7878655803181055,0.6613491802004067,0.4862705021805067,0.40889149467230446,0.5605396943570848,0.4126747274247666,0.5738039087198731,1.0,0.7022944920269905
mean_competence,0.531157710585832,0.4952631003708575,0.7435875516574714,0.8123202195382827,0.8132471859708448,0.7593753343659483,0.8172189829561692,0.724520111951546,0.9358242367240589,0.7022944920269905,1.0
