,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,0.19584655956727046,0.0638351620445676,0.1784746069291983,0.0015481619868668258,0.11242592671798866,0.10647633212280355,0.2241754300215685,0.2607701430775448,0.13991814053061058,0.16061545130737157,0.202463072214445
Which picture best describes the relationship between Pepper and your country? ,0.19584655956727046,1.0,0.9114127950435691,0.6070735697041741,0.29096385548446324,0.24658512328003446,0.3290143679629139,0.3758890821691898,0.41652658968610495,0.2637210295239806,0.9324792699890759,0.48231910345296086
Which picture best describes the relationship between Pepper and your national culture? ,0.0638351620445676,0.9114127950435691,1.0,0.6298676801088855,0.41739365131622663,0.34320134956505793,0.4625913258600422,0.45829918044449297,0.45385659185115085,0.31066035900335137,0.9425356782638414,0.5701719886270887
Which picture best describes the relationship between Pepper and your own preferences? ,0.1784746069291983,0.6070735697041741,0.6298676801088855,1.0,0.5710093959324408,0.48299738055999925,0.5863882069917302,0.6003729527542877,0.5074194580993634,0.4906908064935254,0.8261887174229652,0.6904748426827891
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.0015481619868668258,0.29096385548446324,0.41739365131622663,0.5710093959324408,1.0,0.8144089745188252,0.5983786739135296,0.8056231562708096,0.732395636488962,0.8455289026883412,0.47362828747577695,0.8810175079401847
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.11242592671798866,0.24658512328003446,0.34320134956505793,0.48299738055999925,0.8144089745188252,1.0,0.7376231525854987,0.7102002135949631,0.6971839377845694,0.6910755778110804,0.3970311778595922,0.8852941035199082
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.10647633212280355,0.3290143679629139,0.4625913258600422,0.5863882069917302,0.5983786739135296,0.7376231525854987,1.0,0.495528277745946,0.543722437155468,0.5110164040821962,0.5103038295302106,0.7868876849192911
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.2241754300215685,0.3758890821691898,0.45829918044449297,0.6003729527542877,0.8056231562708096,0.7102002135949631,0.495528277745946,1.0,0.6487196508722275,0.7667655367671314,0.5307675760269032,0.8481749079205704
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.2607701430775448,0.41652658968610495,0.45385659185115085,0.5074194580993634,0.732395636488962,0.6971839377845694,0.543722437155468,0.6487196508722275,1.0,0.7616761523947482,0.5098166897720696,0.8550838729909331
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.13991814053061058,0.2637210295239806,0.31066035900335137,0.4906908064935254,0.8455289026883412,0.6910755778110804,0.5110164040821962,0.7667655367671314,0.7616761523947482,1.0,0.3936272902329173,0.8515722065137126
mean_cultural_closeness,0.16061545130737157,0.9324792699890759,0.9425356782638414,0.8261887174229652,0.47362828747577695,0.3970311778595922,0.5103038295302106,0.5307675760269032,0.5098166897720696,0.3936272902329173,1.0,0.645010241465926
mean_competence,0.202463072214445,0.48231910345296086,0.5701719886270887,0.6904748426827891,0.8810175079401847,0.8852941035199082,0.7868876849192911,0.8481749079205704,0.8550838729909331,0.8515722065137126,0.645010241465926,1.0
