,Nationality,Participant ID,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
count,57.0,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
unique,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
top,,af963537-2f40-45ef-a585-362b6a0cfa23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freq,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mean,0.5614035087719298,,5.280701754385965,6.5964912280701755,5.649122807017544,3.4035087719298245,3.8947368421052633,2.736842105263158,3.192982456140351,3.3157894736842106,3.9649122807017543,2.3859649122807016,4.017543859649122,3.0526315789473686,3.8947368421052633,0.7298245614035087,0.7192982456140351,0.6596491228070176,0.731578947368421,0.6228070175438598,0.8105263157894737,0.7491228070175439,0.7543859649122807,0.5754385964912282,0.7210526315789474,0.43157894736842106,0.7526315789473685,0.6859649122807017,0.3070175438596491,5.216374269005849,3.1185964912280704,-1.5087719298245614,-1.280701754385965,-0.14035087719298245,0.5789473684210527,-3.235087719298245,1.1891425217083111
std,0.5006261743217589,,1.1915533973544228,0.6508140266182866,1.0087337902782492,1.0833092343569808,1.080413454693483,1.2030662579644695,1.301628053236573,1.2415125385829362,0.778389185633239,0.818412792389554,0.790371252508579,1.3150373790393475,0.9943449122468915,0.14995822308789605,0.14322633996982848,0.18884957082557138,0.19471397955613373,0.2104565987320775,0.13454182903245557,0.1559794022774709,0.18810158296458981,0.28615723809171895,0.13327849749579582,0.2213254671428822,0.1559593160753044,0.16522559955063615,0.19444026729013628,0.5213353887662541,0.2910721473921348,1.5133077184190156,1.6008299852276664,2.3179316248638266,1.7211641452916666,0.809208437758374,0.08721243068826344
min,0.0,,3.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.2,0.3,0.1,0.1,0.1,0.5,0.3,0.3,0.0,0.3,0.0,0.4,0.2,0.0,4.0,2.58,-4.0,-4.0,-4.0,-3.0,-4.6,1.0145833333333332
25%,0.0,,4.0,6.0,5.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,0.7,0.7,0.5,0.6,0.5,0.7,0.7,0.6,0.3,0.6,0.3,0.7,0.6,0.2,5.0,2.96,-3.0,-2.0,-2.0,0.0,-3.7,1.1450757575757575
50%,1.0,,5.0,7.0,6.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,4.0,0.8,0.7,0.7,0.8,0.6,0.8,0.7,0.7,0.6,0.7,0.4,0.8,0.7,0.3,5.333333333333333,3.08,-2.0,-1.0,0.0,0.0,-3.2,1.203472222222222
75%,1.0,,6.0,7.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,0.8,0.8,0.8,0.9,0.8,0.9,0.9,0.9,0.8,0.8,0.6,0.9,0.8,0.4,5.666666666666667,3.28,0.0,0.0,2.0,1.0,-3.1,1.2407828282828284
