,,0
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your national culture? ,0.9515460752044133
Which picture best describes the relationship between Pepper and your national culture? ,mean_cultural_closeness,0.9515460752044133
mean_trust_subj,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",0.9206792467234173
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]",mean_trust_subj,0.9206792467234173
Which picture best describes your relationship with Italy or Germany?,mean_cultural_closeness_subj,0.900207071442387
mean_cultural_closeness_subj,Which picture best describes your relationship with Italy or Germany?,0.900207071442387
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8881873234922076
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8881873234922076
mean_cultural_closeness_subj,Which picture best describes your relationship with Italian or German Culture?,0.8875146950183876
Which picture best describes your relationship with Italian or German Culture?,mean_cultural_closeness_subj,0.8875146950183876
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8626765779404049
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_competence,0.8626765779404049
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,mean_competence,0.8611209873444428
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8611209873444428
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8574707006367396
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8574707006367396
neuroticism,I see myself as someone who  [... get nervous easily],0.8552313550052809
I see myself as someone who  [... get nervous easily],neuroticism,0.8552313550052809
Which picture best describes the relationship between Pepper and your own preferences? ,mean_cultural_closeness,0.8535565141830019
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your own preferences? ,0.8535565141830019
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.8458366139559954
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8458366139559954
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your country? ,0.8449456995857342
Which picture best describes the relationship between Pepper and your country? ,mean_cultural_closeness,0.8449456995857342
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,mean_competence,0.8427101828775557
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.8427101828775557
I see myself as someone who  [... is generally trusting],agreebleness,0.8257943119037631
agreebleness,I see myself as someone who  [... is generally trusting],0.8257943119037631
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]",0.8220923215997759
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]",0.8220923215997759
mean_trust_subj,"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",0.8216551355711931
"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]",mean_trust_subj,0.8216551355711931
openness,I see myself as someone who  [... has active imagination],0.8030860741334609
I see myself as someone who  [... has active imagination],openness,0.8030860741334609
mean_cultural_closeness,mean_competence,0.8007735336917626
mean_competence,mean_cultural_closeness,0.8007735336917626
mean_competence,Which picture best describes the relationship between Pepper and your national culture? ,0.8004145765169735
Which picture best describes the relationship between Pepper and your national culture? ,mean_competence,0.8004145765169735
neuroticism,"I see myself as someone who  [... is relaxed, handles stress well]",-0.8311567058178388
"I see myself as someone who  [... is relaxed, handles stress well]",neuroticism,-0.8311567058178388
extraversion,I see myself as someone who  [... is reserved ],-0.8610877843471507
I see myself as someone who  [... is reserved ],extraversion,-0.8610877843471507
I see myself as someone who  [... has few artistic interests],openness,-0.8616522310016317
openness,I see myself as someone who  [... has few artistic interests],-0.8616522310016317
coscientiousness,I see myself as someone who  [... tends to be lazy],-0.9146593467776806
I see myself as someone who  [... tends to be lazy],coscientiousness,-0.9146593467776806
