,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8812159795172325,0.8931746327127119,0.47043389152737247,0.509908375037622,0.2877792581275633,0.4273263883438527,0.395593886064618,0.5042076478125614,0.9442282431023711,0.5643387490782458
Which picture best describes the relationship between Pepper and your national culture? ,0.8812159795172325,1.0,0.9541300465126665,0.4792328691616183,0.5564130355171544,0.45516026666146836,0.5356989134912746,0.3666793988112847,0.5124500385567423,0.9783888912979534,0.6370973717634835
Which picture best describes the relationship between Pepper and your own preferences? ,0.8931746327127119,0.9541300465126665,1.0,0.4139604934956613,0.5569531218731266,0.46225016352102427,0.387534708359329,0.4270084101468992,0.4296689244236597,0.9839937757275343,0.5968811563136002
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.47043389152737247,0.4792328691616183,0.4139604934956613,1.0,0.8658680793819716,0.8159304959721911,0.8647248064713811,0.8425779847780918,0.9891323664120129,0.464504310259542,0.9676349768856138
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.509908375037622,0.5564130355171544,0.5569531218731266,0.8658680793819716,1.0,0.9213741002210446,0.5676216271814466,0.7729269180665366,0.8082424227628049,0.5602547412646036,0.9111345860589682
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.2877792581275633,0.45516026666146836,0.46225016352102427,0.8159304959721911,0.9213741002210446,1.0,0.5929904136341674,0.731310340973526,0.7487767802667673,0.42574080157476457,0.880947195446497
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.4273263883438527,0.5356989134912746,0.387534708359329,0.8647248064713811,0.5676216271814466,0.5929904136341674,1.0,0.6296334251743524,0.9107373434260843,0.4620037189539951,0.8379595577102179
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.395593886064618,0.3666793988112847,0.4270084101468992,0.8425779847780918,0.7729269180665366,0.731310340973526,0.6296334251743524,1.0,0.8198915917499229,0.4096692773236625,0.8564009967334467
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5042076478125614,0.5124500385567423,0.4296689244236597,0.9891323664120129,0.8082424227628049,0.7487767802667673,0.9107373434260843,0.8198915917499229,1.0,0.49177332601931595,0.9542397090511887
mean_cultural_closeness,0.9442282431023711,0.9783888912979534,0.9839937757275343,0.464504310259542,0.5602547412646036,0.42574080157476457,0.4620037189539951,0.4096692773236625,0.49177332601931595,1.0,0.6196837924295174
mean_competence,0.5643387490782458,0.6370973717634835,0.5968811563136002,0.9676349768856138,0.9111345860589682,0.880947195446497,0.8379595577102179,0.8564009967334467,0.9542397090511887,0.6196837924295174,1.0
