,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.3118047822311617,-0.5204164998665332,-0.22222222222222218,5.1925927263190304e-17,0.5477225575051661,0.5954913341754137,-0.20272121351984576,0.3347193406976015,0.2132007163556105,-0.4096732451993513,0.2813150516906302
Which picture best describes the relationship between Pepper and your country? ,-0.3118047822311617,1.0,0.7489308618940975,0.8314794192830981,0.1666666666666667,0.3415650255319866,0.11140622746386529,0.4424661068463465,0.6262025468086422,0.06647700293478882,0.9580355775398781,0.4749466832103753
Which picture best describes the relationship between Pepper and your national culture? ,-0.5204164998665332,0.7489308618940975,1.0,0.5204164998665333,0.599144689515278,0.0730881682755857,0.15733563111492135,0.44634388779832196,0.48238191061886615,0.30725493389951347,0.8733029343027887,0.4284907157871531
Which picture best describes the relationship between Pepper and your own preferences? ,-0.22222222222222218,0.8314794192830981,0.5204164998665333,1.0,0.20786985482077444,0.588294598801845,0.16872254468303385,0.754573405879426,0.6592956710710332,0.1184448424197835,0.8477960213153242,0.6098971310365968
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,5.1925927263190304e-17,0.1666666666666667,0.599144689515278,0.20786985482077444,1.0,0.45542003404264875,0.7241404785151245,0.5688849945167312,0.6262025468086422,0.8642010381522545,0.38321423101595126,0.7445110169243719
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.5477225575051661,0.3415650255319866,0.0730881682755857,0.588294598801845,0.45542003404264875,1.0,0.820846158592248,0.6230296185829844,0.8833333333333333,0.6163116641278724,0.34281389633643433,0.9052874685156203
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.5954913341754137,0.11140622746386529,0.15733563111492135,0.16872254468303385,0.7241404785151245,0.820846158592248,1.0,0.386299922894694,0.8208461585922482,0.882366294256807,0.16162142462582324,0.87110751236537
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,-0.20272121351984576,0.4424661068463465,0.44634388779832196,0.754573405879426,0.5688849945167312,0.6230296185829844,0.386299922894694,1.0,0.579849347988124,0.5114403106577657,0.5917273840706591,0.7413708725815954
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3347193406976015,0.6262025468086422,0.48238191061886615,0.6592956710710332,0.6262025468086422,0.8833333333333333,0.8208461585922482,0.579849347988124,1.0,0.6617241025372946,0.6482299130725303,0.9462091345278577
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.2132007163556105,0.06647700293478882,0.30725493389951347,0.1184448424197835,0.8642010381522545,0.6163116641278724,0.882366294256807,0.5114403106577657,0.6617241025372946,1.0,0.1928816398106732,0.8143160390669655
mean_cultural_closeness,-0.4096732451993513,0.9580355775398781,0.8733029343027887,0.8477960213153242,0.38321423101595126,0.34281389633643433,0.16162142462582324,0.5917273840706591,0.6482299130725303,0.1928816398106732,1.0,0.5521092857772918
mean_competence,0.2813150516906302,0.4749466832103753,0.4284907157871531,0.6098971310365968,0.7445110169243719,0.9052874685156203,0.87110751236537,0.7413708725815954,0.9462091345278577,0.8143160390669655,0.5521092857772918,1.0
