,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.8838834764831843,-0.8838834764831843,-0.5100613704506706,-0.4959182990670878,-0.5601120336112039,-0.46193488543715605,-0.4855303805588614,-0.31686212526223895,-0.4466185006315602,-0.881815330321787,-0.5759495129834047
Which picture best describes the relationship between Pepper and your country? ,-0.8838834764831843,1.0,0.9270833333333334,0.5297309103671165,0.6056978774101714,0.6683495915092551,0.6281486345370075,0.5597638443998738,0.5153273221904539,0.5789794457332318,0.951715283943102,0.7110429451168963
Which picture best describes the relationship between Pepper and your national culture? ,-0.8838834764831843,0.9270833333333334,1.0,0.4113867708170159,0.6335918586066925,0.5383927264935666,0.6281486345370074,0.533641531661213,0.5937466973063924,0.5052911526399113,0.9086419629025737,0.6762204128233916
Which picture best describes the relationship between Pepper and your own preferences? ,-0.5100613704506706,0.5297309103671165,0.4113867708170159,1.0,0.8062741956212462,0.8637704292089982,0.7272351939686618,0.8035175212394741,0.3454608900654251,0.9055163068905104,0.734591243942867,0.8195884710217352
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,-0.4959182990670878,0.6056978774101714,0.6335918586066925,0.8062741956212462,1.0,0.8191052831287042,0.9131239071291911,0.953616471435141,0.647121726982463,0.8980262188693909,0.781505607541229,0.941620050392582
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,-0.5601120336112039,0.6683495915092551,0.5383927264935666,0.8637704292089982,0.8191052831287042,1.0,0.9030856689651301,0.8202882168659746,0.65888814923044,0.950594307221094,0.7896147160425355,0.9469040666503649
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,-0.46193488543715605,0.6281486345370075,0.6281486345370074,0.7272351939686618,0.9131239071291911,0.9030856689651301,1.0,0.8281233995804911,0.8714624939851296,0.9394979248201972,0.7594358375817766,0.9795429530795706
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,-0.4855303805588614,0.5597638443998738,0.533641531661213,0.8035175212394741,0.953616471435141,0.8202882168659746,0.8281233995804911,1.0,0.48160545891108875,0.8372174057031624,0.723051080298321,0.8903680289239898
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,-0.31686212526223895,0.5153273221904539,0.5937466973063924,0.3454608900654251,0.647121726982463,0.65888814923044,0.8714624939851296,0.48160545891108875,1.0,0.6962611174744299,0.562504257725677,0.772549068766398
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,-0.4466185006315602,0.5789794457332318,0.5052911526399113,0.9055163068905104,0.8980262188693909,0.950594307221094,0.9394979248201972,0.8372174057031624,0.6962611174744299,1.0,0.7565778412721988,0.9598773726464519
mean_cultural_closeness,-0.881815330321787,0.951715283943102,0.9086419629025737,0.734591243942867,0.781505607541229,0.7896147160425355,0.7594358375817766,0.723051080298321,0.562504257725677,0.7565778412721988,1.0,0.8446255285349419
mean_competence,-0.5759495129834047,0.7110429451168963,0.6762204128233916,0.8195884710217352,0.941620050392582,0.9469040666503649,0.9795429530795706,0.8903680289239898,0.772549068766398,0.9598773726464519,0.8446255285349419,1.0
