,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.5976219030207317,0.49171078603041246,0.8150678894028793,0.3956596998128973,0.7311261550139309,0.6523038294212632,0.4904088259286541,0.654155456274542,0.7707775610046715,0.7518642484451399
Which picture best describes the relationship between Pepper and your national culture? ,0.5976219030207317,1.0,0.5245072648234261,0.3671407538981473,0.31169603447771826,0.6693419514856722,0.4178053228105585,0.03235517476822656,0.17850359647800984,0.8531677100709489,0.4653603223213638
Which picture best describes the relationship between Pepper and your own preferences? ,0.49171078603041246,0.5245072648234261,1.0,0.3805278533209769,-0.011567846280816816,0.5147164443890513,0.6825029305681964,0.5530812242488792,0.4623258753212313,0.854908049557479,0.6081873122097895
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8150678894028793,0.3671407538981473,0.3805278533209769,1.0,0.7518638939668887,0.7392960871352162,0.8729694876259848,0.6253123537646297,0.9013566926124549,0.5662913803552502,0.9354215209367183
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3956596998128973,0.31169603447771826,-0.011567846280816816,0.7518638939668887,1.0,0.6893756311136563,0.6477987421383649,0.17796770507175405,0.7027859240559552,0.23527111512613938,0.7329073601756455
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.7311261550139309,0.6693419514856722,0.5147164443890513,0.7392960871352162,0.6893756311136563,1.0,0.7985836518841365,0.15318022961733635,0.6847614087328656,0.7410771002851162,0.8268446171682736
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6523038294212632,0.4178053228105585,0.6825029305681964,0.8729694876259848,0.6477987421383649,0.7985836518841365,1.0,0.6198185590430049,0.8669403004777841,0.6943367056161674,0.9612547701764458
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4904088259286541,0.03235517476822656,0.5530812242488792,0.6253123537646297,0.17796770507175405,0.15318022961733635,0.6198185590430049,1.0,0.6557134765698338,0.41993913003524547,0.644009173399224
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.654155456274542,0.17850359647800984,0.4623258753212313,0.9013566926124549,0.7027859240559552,0.6847614087328656,0.8669403004777841,0.6557134765698338,1.0,0.4820827487512067,0.9323232747807628
mean_cultural_closeness,0.7707775610046715,0.8531677100709489,0.854908049557479,0.5662913803552502,0.23527111512613938,0.7410771002851162,0.6943367056161674,0.41993913003524547,0.4820827487512067,1.0,0.7047587302060535
mean_competence,0.7518642484451399,0.4653603223213638,0.6081873122097895,0.9354215209367183,0.7329073601756455,0.8268446171682736,0.9612547701764458,0.644009173399224,0.9323232747807628,0.7047587302060535,1.0
