,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8091141080470925,0.8898233919003802,0.7050303222306108,0.554836311897992,0.6494519411944338,0.6487552757120433,0.4153599640776426,0.5122643153888085,0.9714982953818012,0.7314646540243416
Which picture best describes the relationship between Pepper and your national culture? ,0.8091141080470925,1.0,0.645175266887255,0.6984717580788598,0.5383515788734009,0.5325501536805606,0.5807507264889972,0.24823493245157416,0.46969748323752575,0.9029483974932059,0.6359728631889725
Which picture best describes the relationship between Pepper and your own preferences? ,0.8898233919003802,0.645175266887255,1.0,0.6860101159652235,0.6155769089093323,0.6870295581901977,0.686381577839765,0.43961967897292287,0.5718261035072979,0.8956394400905352,0.7649509651894254
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7050303222306108,0.6984717580788598,0.6860101159652235,1.0,0.702817158535494,0.8870004561747362,0.7860092993986298,0.5696414997296048,0.7973492939458338,0.7536873263568689,0.8959706992777686
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.554836311897992,0.5383515788734009,0.6155769089093323,0.702817158535494,1.0,0.7060805853076569,0.7348683478804509,0.3152042460515844,0.6399772230976631,0.6108484877554146,0.8071242854324522
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.6494519411944338,0.5325501536805606,0.6870295581901977,0.8870004561747362,0.7060805853076569,1.0,0.7541577566675965,0.5694834273070328,0.8458339255066272,0.6658939154366227,0.912217606516022
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6487552757120433,0.5807507264889972,0.686381577839765,0.7860092993986298,0.7348683478804509,0.7541577566675965,1.0,0.5827703082274497,0.7670497485201795,0.6848229258528338,0.8988714639188926
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.4153599640776426,0.24823493245157416,0.43961967897292287,0.5696414997296048,0.3152042460515844,0.5694834273070328,0.5827703082274497,1.0,0.7767292035039871,0.3887929766999963,0.7197670813093789
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.5122643153888085,0.46969748323752575,0.5718261035072979,0.7973492939458338,0.6399772230976631,0.8458339255066272,0.7670497485201795,0.7767292035039871,1.0,0.5540035832063845,0.9166129749199394
mean_cultural_closeness,0.9714982953818012,0.9029483974932059,0.8956394400905352,0.7536873263568689,0.6108484877554146,0.6658939154366227,0.6848229258528338,0.3887929766999963,0.5540035832063845,1.0,0.7619323290244086
mean_competence,0.7314646540243416,0.6359728631889725,0.7649509651894254,0.8959706992777686,0.8071242854324522,0.912217606516022,0.8988714639188926,0.7197670813093789,0.9166129749199394,0.7619323290244086,1.0
