,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9438401999489272,0.5183765312645214,0.15366263353876328,0.10543299518810238,0.17967962659110945,0.27007462807228716,0.35646755717561535,0.20580544422190372,0.9330728101129799,0.39043724215026854
Which picture best describes the relationship between Pepper and your national culture? ,0.9438401999489272,1.0,0.5905589560323169,0.2186796543387073,0.15847168747884938,0.32556928433931726,0.34915259555574707,0.4132571908940733,0.22552395142161138,0.9580615833524062,0.4738965270733469
Which picture best describes the relationship between Pepper and your own preferences? ,0.5183765312645214,0.5905589560323169,1.0,0.5371157828675244,0.4232259955739821,0.5203254508787188,0.5219186763833801,0.47838911451952265,0.4995229059292643,0.7734055294339678,0.661112164732969
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.15366263353876328,0.2186796543387073,0.5371157828675244,1.0,0.745154277142226,0.4840135525692104,0.7499292396131639,0.7371622227477349,0.8645751747354544,0.3286428663961198,0.8459296226617496
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.10543299518810238,0.15847168747884938,0.4232259955739821,0.745154277142226,1.0,0.6213968683154508,0.6187404323308534,0.7422372047969743,0.6822049510955869,0.24749504694956084,0.8572373426914668
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.17967962659110945,0.32556928433931726,0.5203254508787188,0.4840135525692104,0.6213968683154508,1.0,0.3166230993717021,0.5058338698922117,0.4095059647446557,0.3748113744942799,0.7010471944556218
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.27007462807228716,0.34915259555574707,0.5219186763833801,0.7499292396131639,0.6187404323308534,0.3166230993717021,1.0,0.6325810566021511,0.7278759900210583,0.41950057160620635,0.7897872845820085
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.35646755717561535,0.4132571908940733,0.47838911451952265,0.7371622227477349,0.7422372047969743,0.5058338698922117,0.6325810566021511,1.0,0.7990190183486391,0.46308516329379895,0.8945178592287463
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.20580544422190372,0.22552395142161138,0.4995229059292643,0.8645751747354544,0.6822049510955869,0.4095059647446557,0.7278759900210583,0.7990190183486391,1.0,0.33860530204194383,0.8555762934793286
mean_cultural_closeness,0.9330728101129799,0.9580615833524062,0.7734055294339678,0.3286428663961198,0.24749504694956084,0.3748113744942799,0.41950057160620635,0.46308516329379895,0.33860530204194383,1.0,0.5624315167898501
mean_competence,0.39043724215026854,0.4738965270733469,0.661112164732969,0.8459296226617496,0.8572373426914668,0.7010471944556218,0.7897872845820085,0.8945178592287463,0.8555762934793286,0.5624315167898501,1.0
