,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.9402548835845326,0.516416170149672,0.19775673873555533,0.12405732332270288,0.23316675368888135,0.2874670663819862,0.3309590976594201,0.19181276958086965,0.9312997555464976,0.40184722087699737
Which picture best describes the relationship between Pepper and your national culture? ,0.9402548835845326,1.0,0.5930687710246181,0.26943135380173605,0.17862160952049944,0.38530941332138546,0.37001719284335893,0.3936952864432895,0.21308695873985195,0.9579018505554572,0.4905943451664046
Which picture best describes the relationship between Pepper and your own preferences? ,0.516416170149672,0.5930687710246181,1.0,0.5879947817989126,0.49256424739344035,0.6272707049168978,0.5699056016564366,0.4138318684227236,0.4599366434916884,0.7742304834981052,0.6922781919217706
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.19775673873555533,0.26943135380173605,0.5879947817989126,1.0,0.7581191725452212,0.45315155262671847,0.8020951585420795,0.7402735949390338,0.8580265229991672,0.3833002657599095,0.8643086681007646
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.12405732332270288,0.17862160952049944,0.49256424739344035,0.7581191725452212,1.0,0.6265754228984431,0.653316650814015,0.6895560952351312,0.6522613795343928,0.2865842607269285,0.8588586995076204
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.23316675368888135,0.38530941332138546,0.6272707049168978,0.45315155262671847,0.6265754228984431,1.0,0.3335211194792516,0.4576351809337224,0.36678119842139767,0.45582513442291794,0.7030761286002316
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.2874670663819862,0.37001719284335893,0.5699056016564366,0.8020951585420795,0.653316650814015,0.3335211194792516,1.0,0.6015810276679843,0.7171006969812427,0.4511452705858294,0.8013114359584539
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.3309590976594201,0.3936952864432895,0.4138318684227236,0.7402735949390338,0.6895560952351312,0.4576351809337224,0.6015810276679843,1.0,0.8056620180492521,0.4237540447562345,0.8621894610481693
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.19181276958086965,0.21308695873985195,0.4599366434916884,0.8580265229991672,0.6522613795343928,0.36678119842139767,0.7171006969812427,0.8056620180492521,1.0,0.31506730477746614,0.8372637378699366
mean_cultural_closeness,0.9312997555464976,0.9579018505554572,0.7742304834981052,0.3833002657599095,0.2865842607269285,0.45582513442291794,0.4511452705858294,0.4237540447562345,0.31506730477746614,1.0,0.5844558591875628
mean_competence,0.40184722087699737,0.4905943451664046,0.6922781919217706,0.8643086681007646,0.8588586995076204,0.7030761286002316,0.8013114359584539,0.8621894610481693,0.8372637378699366,0.5844558591875628,1.0
