,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8746382378868633,0.9103848877699453,0.7574744372799127,0.8127230926123378,0.7636802936016192,0.7984484380323286,0.35111208461838556,0.6266915415746211,0.9698247016436845,0.8607731240662654
Which picture best describes the relationship between Pepper and your national culture? ,0.8746382378868633,1.0,0.8526520829229276,0.8918729104348216,0.7072604014419825,0.7976473056946197,0.7782881387038898,0.39742888413769345,0.7972735827411889,0.950201359949566,0.8799662813954512
Which picture best describes the relationship between Pepper and your own preferences? ,0.9103848877699453,0.8526520829229276,1.0,0.8094316016192943,0.8530360771131581,0.8802129827212145,0.8905159801918435,0.42148162147563784,0.7628140133292826,0.9563467735323342,0.9520755781123639
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7574744372799127,0.8918729104348216,0.8094316016192943,1.0,0.646513551711066,0.7742067176304778,0.6854860764822185,0.589431893022799,0.8408272871999509,0.8542463455375497,0.8660892600526073
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.8127230926123378,0.7072604014419825,0.8530360771131581,0.646513551711066,1.0,0.8017270290931665,0.7601675485029173,0.07656203270386312,0.6352146214172978,0.82205300575973,0.8264859356460732
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.7636802936016192,0.7976473056946197,0.8802129827212145,0.7742067176304778,0.8017270290931665,1.0,0.8189296566023405,0.24921054320341818,0.8090463372725635,0.8446864316650091,0.916909878042316
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.7984484380323286,0.7782881387038898,0.8905159801918435,0.6854860764822185,0.7601675485029173,0.8189296566023405,1.0,0.38329236982242765,0.7919471215515939,0.8538924508895606,0.9240321565192138
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.35111208461838556,0.39742888413769345,0.42148162147563784,0.589431893022799,0.07656203270386312,0.24921054320341818,0.38329236982242765,1.0,0.5905474889440678,0.4046017442868354,0.5068531061925429
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.6266915415746211,0.7972735827411889,0.7628140133292826,0.8408272871999509,0.6352146214172978,0.8090463372725635,0.7919471215515939,0.5905474889440678,1.0,0.7570195280409681,0.9078630202125643
mean_cultural_closeness,0.9698247016436845,0.950201359949566,0.9563467735323342,0.8542463455375497,0.82205300575973,0.8446864316650091,0.8538924508895606,0.4046017442868354,0.7570195280409681,1.0,0.9327809549295515
mean_competence,0.8607731240662654,0.8799662813954512,0.9520755781123639,0.8660892600526073,0.8264859356460732,0.916909878042316,0.9240321565192138,0.5068531061925429,0.9078630202125643,0.9327809549295515,1.0
