,,0
Which picture best describes the relationship between Pepper and your country? ,mean_cultural_closeness,0.9698247016436845
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your country? ,0.9698247016436845
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your own preferences? ,0.9563467735323342
Which picture best describes the relationship between Pepper and your own preferences? ,mean_cultural_closeness,0.9563467735323342
Which picture best describes the relationship between Pepper and your own preferences? ,mean_competence,0.9520755781123639
mean_competence,Which picture best describes the relationship between Pepper and your own preferences? ,0.9520755781123639
mean_cultural_closeness,Which picture best describes the relationship between Pepper and your national culture? ,0.950201359949566
Which picture best describes the relationship between Pepper and your national culture? ,mean_cultural_closeness,0.950201359949566
mean_competence,mean_cultural_closeness,0.9327809549295515
mean_cultural_closeness,mean_competence,0.9327809549295515
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,mean_competence,0.9240321565192138
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.9240321565192138
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.916909878042316
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,mean_competence,0.916909878042316
Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your own preferences? ,0.9103848877699453
Which picture best describes the relationship between Pepper and your own preferences? ,Which picture best describes the relationship between Pepper and your country? ,0.9103848877699453
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_competence,0.9078630202125643
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.9078630202125643
Which picture best describes the relationship between Pepper and your national culture? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8918729104348216
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Which picture best describes the relationship between Pepper and your national culture? ,0.8918729104348216
Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.8905159801918435
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Which picture best describes the relationship between Pepper and your own preferences? ,0.8905159801918435
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Which picture best describes the relationship between Pepper and your own preferences? ,0.8802129827212145
Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.8802129827212145
Which picture best describes the relationship between Pepper and your national culture? ,mean_competence,0.8799662813954512
mean_competence,Which picture best describes the relationship between Pepper and your national culture? ,0.8799662813954512
Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your country? ,0.8746382378868633
Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,0.8746382378868633
mean_competence,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8660892600526073
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,mean_competence,0.8660892600526073
Which picture best describes the relationship between Pepper and your country? ,mean_competence,0.8607731240662654
mean_competence,Which picture best describes the relationship between Pepper and your country? ,0.8607731240662654
mean_cultural_closeness,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.8542463455375497
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,mean_cultural_closeness,0.8542463455375497
