,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Which picture best describes the relationship between Pepper and your country? ,1.0,0.8916186376381974,0.8421206226719584,0.7543365091413573,0.6885112041506168,0.6630282197530845,0.6672457190017047,0.5650069416341028,0.6378449969856106,0.9565283932641416,0.7739471402276775
Which picture best describes the relationship between Pepper and your national culture? ,0.8916186376381974,1.0,0.7774408554093145,0.8891234675457289,0.7970814675852489,0.7147865464852511,0.7580639441908817,0.5829302883048629,0.7397187225987314,0.93803304470017,0.8460425977888301
Which picture best describes the relationship between Pepper and your own preferences? ,0.8421206226719584,0.7774408554093145,1.0,0.6939201375033761,0.6824062315862337,0.7210715144570253,0.7255979708939114,0.7044173685969135,0.634277452647526,0.9360316867324159,0.8178157675783592
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.7543365091413573,0.8891234675457289,0.6939201375033761,1.0,0.8453853500948357,0.6967330142916177,0.9256245108615756,0.6689647316224498,0.909717652294684,0.8242255917447336,0.9171578216280811
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.6885112041506168,0.7970814675852489,0.6824062315862337,0.8453853500948357,1.0,0.9150658185576928,0.7577872634967138,0.6530559456290836,0.7942396001859819,0.7674624762497184,0.9313405428146481
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.6630282197530845,0.7147865464852511,0.7210715144570253,0.6967330142916177,0.9150658185576928,1.0,0.64491315555479,0.7146710480077417,0.6734447171649169,0.7465447352903809,0.8933353365818058
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.6672457190017047,0.7580639441908817,0.7255979708939114,0.9256245108615756,0.7577872634967138,0.64491315555479,1.0,0.6403797303546386,0.9554107780522513,0.7652708668450761,0.8960343783357977
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.5650069416341028,0.5829302883048629,0.7044173685969135,0.6689647316224498,0.6530559456290836,0.7146710480077417,0.6403797303546386,1.0,0.6254737202617271,0.6641039903635686,0.8086409213177163
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.6378449969856106,0.7397187225987314,0.634277452647526,0.909717652294684,0.7942396001859819,0.6734447171649169,0.9554107780522513,0.6254737202617271,1.0,0.7123219417690552,0.8993420835629717
mean_cultural_closeness,0.9565283932641416,0.93803304470017,0.9360316867324159,0.8242255917447336,0.7674624762497184,0.7465447352903809,0.7652708668450761,0.6641039903635686,0.7123219417690552,1.0,0.8657279080766322
mean_competence,0.7739471402276775,0.8460425977888301,0.8178157675783592,0.9171578216280811,0.9313405428146481,0.8933353365818058,0.8960343783357977,0.8086409213177163,0.8993420835629717,0.8657279080766322,1.0
