,Nationality,Which picture best describes the relationship between Pepper and your country? ,Which picture best describes the relationship between Pepper and your national culture? ,Which picture best describes the relationship between Pepper and your own preferences? ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,mean_cultural_closeness,mean_competence
Nationality,1.0,-0.07612480715073286,-0.008967488300802816,0.18440822101508614,0.2796445371480024,0.3877652039242862,0.4823405639634559,0.18258721035300862,0.10967690004398696,0.3363371708879224,0.03690097283899715,0.3316413824770771
Which picture best describes the relationship between Pepper and your country? ,-0.07612480715073286,1.0,0.8721150825597457,0.6558432467224597,0.5942454072443809,0.4678411915007685,0.4452325953155559,0.5154521270006942,0.3265438631542243,0.4209494814477976,0.9438506921904778,0.619193537688195
Which picture best describes the relationship between Pepper and your national culture? ,-0.008967488300802816,0.8721150825597457,1.0,0.5629060013882391,0.6578192000374087,0.43207499442828534,0.5005470344334386,0.5098048827371042,0.3441030744620633,0.4821003274967432,0.9061613212205735,0.6323609186020857
Which picture best describes the relationship between Pepper and your own preferences? ,0.18440822101508614,0.6558432467224597,0.5629060013882391,1.0,0.7850173640720479,0.7503213506669301,0.6198899411068849,0.7483470554396601,0.4188720897589834,0.7313046646960755,0.8298092361382199,0.8339239046013182
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. ,0.2796445371480024,0.5942454072443809,0.6578192000374087,0.7850173640720479,1.0,0.6947740940252215,0.6983165010852166,0.7379755958108023,0.6094668216932183,0.8483666896744083,0.7597412737818723,0.8840749871031465
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .1,0.3877652039242862,0.4678411915007685,0.43207499442828534,0.7503213506669301,0.6947740940252215,1.0,0.7004533929973144,0.7161673648719972,0.34237090222965605,0.757646586706819,0.616849151163994,0.8561482065402137
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .2,0.4823405639634559,0.4452325953155559,0.5005470344334386,0.6198899411068849,0.6983165010852166,0.7004533929973144,1.0,0.6059204860819665,0.4335914615953904,0.7197788213461758,0.5839182180968477,0.8416264001680607
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .3,0.18258721035300862,0.5154521270006942,0.5098048827371042,0.7483470554396601,0.7379755958108023,0.7161673648719972,0.6059204860819665,1.0,0.34414363102620554,0.7704701697815546,0.6623854340553776,0.848728910383712
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .4,0.10967690004398696,0.3265438631542243,0.3441030744620633,0.4188720897589834,0.6094668216932183,0.34237090222965605,0.4335914615953904,0.34414363102620554,1.0,0.6568976023150599,0.4065171795408954,0.6301204788240024
Please rate your impression of the robot you just interacted with by selecting a point on the scale between the two adjectives. There are no right or wrong answers. .5,0.3363371708879224,0.4209494814477976,0.4821003274967432,0.7313046646960755,0.8483666896744083,0.757646586706819,0.7197788213461758,0.7704701697815546,0.6568976023150599,1.0,0.6098180058389103,0.923968530461334
mean_cultural_closeness,0.03690097283899715,0.9438506921904778,0.9061613212205735,0.8298092361382199,0.7597412737818723,0.616849151163994,0.5839182180968477,0.6623854340553776,0.4065171795408954,0.6098180058389103,1.0,0.7784702606403681
mean_competence,0.3316413824770771,0.619193537688195,0.6323609186020857,0.8339239046013182,0.8840749871031465,0.8561482065402137,0.8416264001680607,0.848728910383712,0.6301204788240024,0.923968530461334,0.7784702606403681,1.0
