,Nationality,Which picture best describes your relationship with Italy or Germany?,Which picture best describes your relationship with Italian or German language?,Which picture best describes your relationship with Italian or German Culture?,I see myself as someone who  [... is reserved ],I see myself as someone who  [... is generally trusting],I see myself as someone who  [... tends to be lazy],"I see myself as someone who  [... is relaxed, handles stress well]",I see myself as someone who  [... has few artistic interests],"I see myself as someone who  [... is ongoing, sociable]",I see myself as someone who  [... tends to find fault with others],I see myself as someone who  [... does a thorough job],I see myself as someone who  [... get nervous easily],I see myself as someone who  [... has active imagination],"Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Function successfully]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Act consistenly]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Reliable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Predictable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Dependable]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Follow directions]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Meet the needs of the mission]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Perform exactly as instructed]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Have errors]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide appropriate information]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Malfunction]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Communicate with people]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Provide Feedback]","Consider expectations toward Pepper robot and express how much do you agree with the properties attributed to it (scale: 0%-100%, scroll in to see all the options).  [Unresponsive]",mean_cultural_closeness_subj,mean_personality_subj,extraversion,agreebleness,coscientiousness,neuroticism,openness,mean_trust_subj
Nationality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Which picture best describes your relationship with Italy or Germany?,,1.0,0.4143271056197235,0.3356375070008705,-0.1639231193906202,-0.09805417166064707,0.3676147688326608,-0.28546759745272643,0.21770475102809783,0.3181832920633834,-0.13587803275816113,0.1487506830771005,0.08872902792703292,-0.3605896857139379,-0.4677174633872949,-0.31663340927726147,-0.16351920977346768,0.011959406907853373,-0.08040048723362553,-0.1264352007760045,-0.32124427170129416,-0.3048445941668478,0.11257501870752427,-0.38266836617468614,0.2006479822583001,-0.14301668258171776,-0.20675253608981892,0.012659178691375639,0.2916923863591084,0.06904262156675928,-0.027481999013345634,0.21855453379914344,0.24258104717283965,-0.39671191058974214,-0.3746434444686503,0.15534185764294053
Which picture best describes your relationship with Italian or German language?,,0.4143271056197235,1.0,0.45268325610690135,-0.007363099515889276,-0.043643578047198595,0.024655683636076973,-0.2990641639935098,0.20498001542269714,-0.133932401601546,-0.17649950065855421,0.14565852997686443,-0.09572029370656074,0.08827348295047481,-0.29145123129731204,-0.1722507755289643,-0.16012005609571864,-0.05855400437691194,-0.08461545560074092,0.17429130993483533,-0.18910883893263886,-0.3130689890259701,0.23951554830671823,0.01121897161522424,0.38737581753331474,-0.022587697572631404,0.17604753925426514,0.15495032701332578,0.6805250749118881,-0.09465035841973851,-0.08409599149190805,-0.054242503999369196,0.14846149779161813,-0.12139539573337692,0.0861195094687504,0.6992682562631198
Which picture best describes your relationship with Italian or German Culture?,,0.3356375070008705,0.45268325610690135,1.0,-0.362765637789332,0.33153394996901114,-0.19799689889243297,-0.046363472445709,0.3292174574241484,0.35953364114207675,-0.45674251841623636,0.14542309038872808,-0.3244115615472882,0.03831773888074315,-0.3464049229156109,-0.06230882346275476,-0.318118523419762,-0.2838244233236653,-0.2020142463554826,-0.02217513501511611,-0.0910980286731349,-0.24493052235127963,0.1359111126680896,-0.23619157315380115,0.40020183333216075,-0.31865808087241015,-0.29612241106048737,0.10761729971957273,0.6885783955182463,0.04402051278198531,-0.47455686303050176,-0.23224501113328624,-0.15036966562164572,-0.25594856747630257,-0.3966397277303046,0.5512366703086509
I see myself as someone who  [... is reserved ],,-0.1639231193906202,-0.007363099515889276,-0.362765637789332,1.0,-0.07873124205579583,-0.18426538602838813,0.22492257554301726,-0.20073533755933676,-0.44870170863437603,-0.2974046599126738,0.15765724297899655,0.04364326375711565,-3.601763682647117e-17,0.3111677409102333,0.10357780082255791,0.31424349073581864,0.4577258638933496,0.5470492020584607,0.5281543117507388,0.2650705926606176,0.3133406795438179,-0.22384676837791084,0.24575405329478142,-0.2739336141442716,-0.04074728894021336,0.1134223607174504,0.03993201372365475,0.3680448679696143,-0.2383163419546955,-0.13870240255027488,-0.22747244206263087,-0.12753262462706072,0.16983081211556697,0.47725253203714707,0.39859711423849264
I see myself as someone who  [... is generally trusting],,-0.09805417166064707,-0.043643578047198595,0.33153394996901114,-0.07873124205579583,1.0,-0.33895960971961936,0.2330755389709091,0.21917850187980242,0.29072622711140944,-0.39404164399756153,0.07416569324833101,0.056236601468425566,-0.22473328748774737,0.16253300826764183,0.20464687117164018,0.09407208683835988,-0.14907119849998596,0.1742095454762418,-0.11934644333036874,0.2325039331447397,0.1000927213921958,-0.13664876320187166,-0.0856863110772109,-0.15621575254927988,-0.41403933560541256,-0.03361463227264092,-0.07100716024967263,0.1903345055647411,0.2643164716822722,-0.8221359928619324,-0.308829866633431,-0.12598815766974245,-0.31788776569561045,-0.25584867513226955,0.04020068054848956
I see myself as someone who  [... tends to be lazy],,0.3676147688326608,0.024655683636076973,-0.19799689889243297,-0.18426538602838813,-0.33895960971961936,1.0,-0.27914461782751787,0.38030766150150835,0.26156859780916336,0.3632008998020534,-0.12569587219019654,0.3875927085424716,-0.038087753708926954,-0.10778894031317393,-0.34683511791340177,-0.2657219820020046,-0.0505291152639911,-0.21270698760494422,0.09854087861551841,0.09154632202279811,0.1005255993448096,-0.012451185871928713,-0.12585819376452956,0.2914969962758331,0.370348558403089,0.10444502416335974,-0.13371421847515264,-0.26467983475857,0.5230463133323345,0.42090916474119994,0.8638297872340425,0.4056965191537826,-0.34420494428902726,-0.2674232236912474,-0.1677905189028803
"I see myself as someone who  [... is relaxed, handles stress well]",,-0.28546759745272643,-0.2990641639935098,-0.046363472445709,0.22492257554301726,0.2330755389709091,-0.27914461782751787,1.0,-0.35029815398723196,-0.08281921031629738,-0.07250642254082736,0.03111517606861093,-0.30356683272589036,0.07542695823251173,0.1156238821251557,0.1594482010358202,-0.11839987264663178,0.09589578582176898,0.39687119557557704,-0.20926744921700052,0.030544006644501073,-0.057545273631025955,0.12513765056120937,0.3187432748625285,-0.14762628674219658,-0.03377585445548599,-0.18803396482211218,0.07282014144233899,0.010237457877522628,0.06768952900811706,-0.17964355279094854,-0.23911633300696813,-0.84570502328142,0.3408225666801074,0.09661843544189859,0.06528356400948249
I see myself as someone who  [... has few artistic interests],,0.21770475102809783,0.20498001542269714,0.3292174574241484,-0.20073533755933676,0.21917850187980242,0.38030766150150835,-0.35029815398723196,1.0,0.3540052161969215,-0.07792372079065275,-0.04179992280954767,0.30638551522214547,0.0633300496381123,-0.07965557051504954,-0.1441741970500361,-0.03534613553475147,-0.30806161848616226,-0.1847563896321481,0.06898859249362545,0.18530859544663933,0.005223374458050785,-0.24015585203698844,-0.4185390253982184,0.02223320429466038,0.28358912905407196,0.1578772444876687,-0.26124015046225996,0.192541069780213,0.6124104165301688,-0.17496567597493282,0.32547260333152345,0.4082911714356178,-0.8087179779143393,-0.35222157805226967,0.13541477500196114
"I see myself as someone who  [... is ongoing, sociable]",,0.3181832920633834,-0.133932401601546,0.35953364114207675,-0.44870170863437603,0.29072622711140944,0.26156859780916336,-0.08281921031629738,0.3540052161969215,1.0,0.13733590233484547,-0.09343495277648743,0.33607212994882396,-0.2613434431106259,-0.1883256126890976,-0.21248647409244834,-0.009116407627670988,-0.1300167213326306,-0.25505173425002586,0.0163106219262668,0.055760177985100044,0.13831281496162487,-0.3210940518578738,-0.2795596723768646,-0.03746439059506846,-0.17275624589835953,-0.3148966680827837,-0.32876914195672224,-0.059118838346103576,0.5808968307950633,-0.08299183867265365,0.25670220529178367,0.24418707826694383,-0.4535343028309914,-0.9895840238262902,-0.2074547296233578
